id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,referenced_tweets,text,reference_tweet_id
1554073929618112512,987231098437451776,1554073910609473536,2022-08-01T11:57:52.000Z,en,1,0,2,0,"[{'type': 'replied_to', 'id': '1554073910609473536'}]","To know more about the program, visit: https://t.co/iyPYWsgRxO@NewEnergyNexus @GoodEnergies https://t.co/jn9zugfFgt",1554073910609473536
1553898776389046272,1479615282620424193,1553896466670034945,2022-08-01T00:21:52.000Z,en,0,2,1,0,"[{'type': 'replied_to', 'id': '1553896466670034945'}]","@AliSpencer_NZ @nzagrc haha, nothing about diet? the methanogens respond to dietary changes, there are many published science papers, yet Agresearch thinks tinkering with cow genetics will do the trick? or promoting chemicals that inhibit digestion so the methanogens compromised",1553896466670034945
1554057298368233474,1373957274843111425,1554055590716080128,2022-08-01T10:51:47.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1554055590716080128'}]",@CH_Environment @ChathamHouse @timgbenton @HHarwatt code for famine and starvation in the developing world essentially.,1554055590716080128
1554474924412133376,1542909951101788160,1554212930014552068,2022-08-02T14:31:17.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1554212930014552068'}]",@FOX2now So according to NASA scientists climate change has been caused by the earth orbit around the sun no humans. So is his $400 Billion going to change our orbit around the sun back?,1554212930014552068
1554229862453354497,1943909456,1554212930014552068,2022-08-01T22:17:30.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1554212930014552068'}]","@FOX2now Climate change is a hoax people! Don't fall for that shit, Dipshit will dump that money elsewhere,  most likely the Ukraine,  for more hush money",1554212930014552068
1554225615682899977,52127688,1554212930014552068,2022-08-01T22:00:37.000Z,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1554212930014552068'}]",@FOX2now WTF…..,1554212930014552068
1554217973858148352,1046531906366558208,1554212930014552068,2022-08-01T21:30:15.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1554212930014552068'}]",@FOX2now Pay of is green buddies by helping their business.,1554212930014552068
1554215707193253888,1327237463207710720,1554212930014552068,2022-08-01T21:21:15.000Z,en,0,1,2,0,"[{'type': 'replied_to', 'id': '1554212930014552068'}]",@FOX2now How many billion will actually be spent on anything climate related?? Sinema can’t cave like Manchin did. Biden has done enough damage to our economy,1554212930014552068
1554214833888829440,1518946581101391872,1554212930014552068,2022-08-01T21:17:46.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1554212930014552068'}]",@FOX2now Bankrupting America,1554212930014552068
1554117751555366912,1431432249929515014,1554021574591725568,2022-08-01T14:52:00.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1554021574591725568'}]",@GenshinAnything Common Keqing L,1554021574591725568
1554023756770729985,1511040168739979265,1554021574591725568,2022-08-01T08:38:30.000Z,en,0,0,9,0,"[{'type': 'replied_to', 'id': '1554021574591725568'}]",@GenshinAnything You will be inlaid upon this iceberg 😡,1554021574591725568
1554140889550917635,1491052752973225995,1554138357122273280,2022-08-01T16:23:57.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1554138357122273280'}]",@carboncompanies @trvestuff Climate change is not a hoax. https://t.co/adcCFiFlKb,1554138357122273280
1554788246009221122,1438730471580463104,1554241818824523776,2022-08-03T11:16:19.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1554241818824523776'}]",@NRDC DEFEAT TREASONOUS REPUBLICONS EVERYWHERE AND FOREVER,1554241818824523776
1554306840841814017,807362574,1554241818824523776,2022-08-02T03:23:23.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1554241818824523776'}]","@NRDC Maybe you need to read some history.For 100 years, people living near creeks and rivers have been flooded, but the #Kentucky gov keeps allowing people to live there, rebuild there.https://t.co/GE8hGobBJb",1554241818824523776
1553965441931874304,1428025952731242496,1553961282059046914,2022-08-01T04:46:47.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1553961282059046914'}]",@WBG_Climate PAUL INTELLIGENT D P B TECHNOLOGY SAMSUNG GALAXY A53YOUR SUPERMODELS CONCEPT WOMENS HEALTH MANAGEMENT EXPERIENCE MANAGEMENT POWERPOINT PRESENTATION MOTHER EARTH SESSION MOUTH WASH TITAN MANKIND ANGELS LOVFFFFF FUTURE FEATURES FACEBOOK FRIENDS FAVORITES FASHION FILE FAMILIES DON63 https://t.co/uJUwn35u8h,1553961282059046914
1554426840353325057,16029841,1554169669761867776,2022-08-02T11:20:13.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1554169669761867776'}]",@KathyGrants @IFOS9000 @ECOWARRIORSS @RogueCitizenOne @OrbPlanet @gruntvegan We are releasing the People's #Clim8Hack recipes in an 8x8x8 #TippingPoint #ClimateAction Adventure Tour is a #demonstration of #MotherNature power to #Heal our planet with #love and #Clim8Hope.  Add your voice here https://t.co/mWrZFUyV2p https://t.co/DkAAIRyOpo,1554169669761867776
1554172354296631296,895056335150174209,1554169669761867776,2022-08-01T18:28:59.000Z,en,3,2,4,0,"[{'type': 'replied_to', 'id': '1554169669761867776'}]",@KathyGrants @IFOS9000 @ECOWARRIORSS @RogueCitizenOne @OrbPlanet A reminder that AnimalAg is a major contributor to GHG that are fuelling extreme weather events. Embracing a plant-based diet is something most humans can do to help.,1554169669761867776
1556676394280751104,1525851810749108225,1556661112426356736,2022-08-08T16:19:08.000Z,en,0,0,3,0,"[{'type': 'replied_to', 'id': '1556661112426356736'}]",@AK4ClimateActi1 @TheLiminalSpace @YaleClimateComm @ClimateComms @MaibachEd @Schools4Climate @OISE_SCAN Seeing people from all walks of life engaging with and learning from the installations was so heartening.  Using public spaces to educate people on the state of the environment is something all cities could do. #Toronto,1556661112426356736
1556674685152251905,889779607,1556661112426356736,2022-08-08T16:12:21.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556661112426356736'}]",@AK4ClimateActi1 @YaleClimateComm @ClimateComms @MaibachEd @Schools4Climate @OISE_SCAN Thanks Anne! So glad you enjoyed it :),1556661112426356736
1556985617342504964,1539779333484683281,1556661361458962440,2022-08-09T12:47:53.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556661361458962440'}]",@RepChuyGarcia Chuy you and your party are pathetic morons that are ruining our country.,1556661361458962440
1556764312726904832,745611799601504257,1556661361458962440,2022-08-08T22:08:30.000Z,qme,0,0,0,0,"[{'type': 'replied_to', 'id': '1556661361458962440'}]",@RepChuyGarcia https://t.co/Ydq7iDnXMx,1556661361458962440
1556708445532917767,1340460855528464391,1556661361458962440,2022-08-08T18:26:30.000Z,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1556661361458962440'}]",@RepChuyGarcia Hmmm.... https://t.co/4FRmWOxhX1,1556661361458962440
1556680428442058754,1336734378546835456,1556661361458962440,2022-08-08T16:35:10.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556661361458962440'}]","@RepChuyGarcia Can you explain if you can about the 100,000 police jobs? I’ve been hearing that &amp; I’m not completely sure if it is true. If true, how will that affect the people? People fear police, there is no trust in them.",1556661361458962440
1556668665709346819,116345381,1556661361458962440,2022-08-08T15:48:26.000Z,qme,0,0,1,0,"[{'type': 'replied_to', 'id': '1556661361458962440'}]",@RepChuyGarcia https://t.co/eTWLNCRWud,1556661361458962440
1556663172622422017,459001839,1556661361458962440,2022-08-08T15:26:36.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556661361458962440'}]","@RepChuyGarcia Don't forget the 87,000 IRS employees... that will make sure the people pay their taxes... Who are also exempt from HB 1808 assault weapons ban for some reason.",1556661361458962440
1556893079084597249,36610792,1556759884733218816,2022-08-09T06:40:10.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556759884733218816'}]","@JoYohana re""The ultimate insult to humanity. You mean humans don’t matter? Humans not part of the risk profiles? ""Of course we matter.  You and I are individual datums in the wider universe of econometric determinism.:)",1556759884733218816
1556781554487238656,788025867838623745,1556772437106524160,2022-08-08T23:17:00.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556772437106524160'}]","@techreview I expected that. By who? Also, I'm a pessimist.",1556772437106524160
1556654582067077121,765316686132183040,1556654494821351424,2022-08-08T14:52:28.000Z,en,1,0,3,0,"[{'type': 'replied_to', 'id': '1556654494821351424'}]",Home buyers should not be kept in the dark about flood risk when choosing where their family will call home,1556654494821351424
1556765573345935362,1472330024237912068,1556694948434550787,2022-08-08T22:13:30.000Z,en,0,1,0,0,"[{'type': 'replied_to', 'id': '1556694948434550787'}]","@AlexNowrasteh ""At construction costs 55 percent lower than the average costs of recent Western nuclear projects, nuclear could be a viable option for private investors compared to a natural gas combined‐​cycle plant, but only if there is a moderately sized carbon tax (a minimum of $70""",1556694948434550787
1556706096881946624,14281087,1556694948434550787,2022-08-08T18:17:10.000Z,en,0,1,0,0,"[{'type': 'replied_to', 'id': '1556694948434550787'}]",@AlexNowrasteh is $196 per metric ton a lot orrrr?,1556694948434550787
1556701968264986627,91369879,1556694948434550787,2022-08-08T18:00:46.000Z,en,0,1,2,0,"[{'type': 'replied_to', 'id': '1556694948434550787'}]","@AlexNowrasteh @scottlincicome Yep. This is why we need to focus on regulatory and other advancements w/ nuclear first, to reduce cost to build (and time!), while we focus on actually building in the moment w/ wind, solar, etc.",1556694948434550787
1556695200013090818,95929534,1556694948434550787,2022-08-08T17:33:52.000Z,en,0,3,8,0,"[{'type': 'replied_to', 'id': '1556694948434550787'}]",Of possible interest to @ne0liberal,1556694948434550787
1556642489884446722,1498831381215993856,1556622028307714048,2022-08-08T14:04:25.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556622028307714048'}]",@VolumePrintcess Did no one see this bull shit coming?,1556622028307714048
1556747772564451329,1072703233364156416,1556737651633430529,2022-08-08T21:02:46.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556737651633430529'}]",@MrMatthewTodd I have to believe we are magic 😭,1556737651633430529
1556744197192941569,1439175698334236672,1556737651633430529,2022-08-08T20:48:34.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556737651633430529'}]","@MrMatthewTodd It'll suck way, way harder than anyone can fathom right now, and will all happen way way sooner than is generally twigged. At least humans burned brightly for a hundred years or so. I'd argue that it ultimately wasn't worth it, but oil-based civilization sure had its high points.",1556737651633430529
1556741865407496197,1058921000203628544,1556737651633430529,2022-08-08T20:39:18.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1556737651633430529'}]","@MrMatthewTodd Unprecedented trauma. Literally unprecedented, not just using the word to intensify. More death in a shorter time than any person has ever seen. More than humanity has ever seen, all our genocides notwithstanding. It's... perhaps not impossible to imagine, but hugely difficult.",1556737651633430529
1556739627268165632,619599546,1556737651633430529,2022-08-08T20:30:24.000Z,en,0,0,3,0,"[{'type': 'replied_to', 'id': '1556737651633430529'}]","@MrMatthewTodd For me, it is another drop of sadness in a rapidly filling well. (big hugs)",1556737651633430529
1556557846522826752,1063779301,1556553664256524290,2022-08-08T08:28:04.000Z,nl,0,0,1,0,"[{'type': 'replied_to', 'id': '1556553664256524290'}]",@68Ed68 3 jaar geleden ook al een podcast met haar gezien. Duidelijk verhaal.  👌🏻,1556553664256524290
1556757326941638656,1449035268984606722,1556757324487852032,2022-08-08T21:40:44.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556757324487852032'}]","That’s why we're in action – we’re making progress on both our methane measurement approach, with a range of technologies being piloted, and our methane reduction efforts in our existing operations and new project designs.#Petrojam #40years",1556757324487852032
1556686474292215809,1325128050795704321,1556660276262748160,2022-08-08T16:59:11.000Z,en,0,1,0,0,"[{'type': 'replied_to', 'id': '1556660276262748160'}]","@Quicktake South African Minister Naledi Pandor is real deal for African continent in general, the spirit of Winnie Mandela in her whenever she was asked questions.Very interesting ✊🏾✊🏾",1556660276262748160
1556684077125730305,1063766148280446976,1556660276262748160,2022-08-08T16:49:40.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1556660276262748160'}]",@Quicktake Nato will draw south africa to war if we are not careful with them.,1556660276262748160
1556683437049790464,467295440,1556660276262748160,2022-08-08T16:47:07.000Z,en,0,1,0,0,"[{'type': 'replied_to', 'id': '1556660276262748160'}]",@Quicktake War on Ukraine 🇺🇦? May I be enlightened on why?,1556660276262748160
1556680502484127745,845348510883069953,1556660276262748160,2022-08-08T16:35:28.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1556660276262748160'}]","@Quicktake Russia remains our ally, period.",1556660276262748160
1556679743072010240,1007498939459883008,1556660276262748160,2022-08-08T16:32:27.000Z,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1556660276262748160'}]",@Quicktake Lol,1556660276262748160
1556679588457189377,2470840997,1556660276262748160,2022-08-08T16:31:50.000Z,en,0,1,5,0,"[{'type': 'replied_to', 'id': '1556660276262748160'}]","@Quicktake The Us is trying to mobilise support   in Africa before Russia does,they can see power is slowly slipping away day by day.",1556660276262748160
1556660423092420608,3334819933,1556660276262748160,2022-08-08T15:15:40.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556660276262748160'}]",@Quicktake Enjoy🦎https://t.co/OU4240XxKw,1556660276262748160
1556570958411902976,968979973494190081,1556569390685884417,2022-08-08T09:20:10.000Z,en,1,0,2,0,"[{'type': 'replied_to', 'id': '1556569390685884417'}]","There are different models, why are we picking the most extreme? Is going backwards the answer or will it make things worse? What are the long term affects of these policies? Any negatives like depending on a hostile nation for energy? Suddenly culling more cows than normal?",1556569390685884417
1556906557174329346,1519825112463462400,1556780817699213312,2022-08-09T07:33:43.000Z,en,1,1,1,0,"[{'type': 'replied_to', 'id': '1556780817699213312'}]",@LennaLeprena @Khaliter1 Don’t forget general wilful ignorance and apathy on the part of millions of voters,1556780817699213312
1556900646221058048,1892979913,1556780817699213312,2022-08-09T07:10:14.000Z,en,2,1,2,0,"[{'type': 'replied_to', 'id': '1556780817699213312'}]",@LennaLeprena I'm thinking that the shareholders need to be encouraged to divest and reinvest in renewables and other life enhancing projects.,1556780817699213312
1556896846215512064,1209616542956023813,1556780817699213312,2022-08-09T06:55:08.000Z,en,1,0,4,0,"[{'type': 'replied_to', 'id': '1556780817699213312'}]","@LennaLeprena If you buy several Michael E. Mann books, the indexes at the back combine to make a list of villains that is disturbingly long.",1556780817699213312
1556886181169676294,1073765308026875904,1556780817699213312,2022-08-09T06:12:45.000Z,en,1,0,1,0,"[{'type': 'replied_to', 'id': '1556780817699213312'}]",@LennaLeprena @darylgibson It's falling.,1556780817699213312
1556870619995680768,45060147,1556780817699213312,2022-08-09T05:10:55.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556780817699213312'}]","@LennaLeprena Start to fall over? So many example of climate change's global environmental &amp; human impact already.Close to home, ask the people of Lismore about their society falling apart due to climate change.😟🌏",1556780817699213312
1556867481989423104,1545792564976050176,1556780817699213312,2022-08-09T04:58:27.000Z,en,1,0,0,0,"[{'type': 'replied_to', 'id': '1556780817699213312'}]",@LennaLeprena Be at it years In GB and never get to bottom,1556780817699213312
1556864061664808961,1111211876208173057,1556780817699213312,2022-08-09T04:44:52.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556780817699213312'}]",@LennaLeprena Already has. Ie. Bushfire victims flood victims.,1556780817699213312
1556853070210138114,1726851332,1556780817699213312,2022-08-09T04:01:11.000Z,en,1,0,0,0,"[{'type': 'replied_to', 'id': '1556780817699213312'}]",@LennaLeprena Some sources:https://t.co/1envP0xFEc&amp;https://t.co/lYhEK6geAdhttps://t.co/lITKT059KY,1556780817699213312
1556813184543076352,100756331,1556780817699213312,2022-08-09T01:22:42.000Z,en,1,0,1,0,"[{'type': 'replied_to', 'id': '1556780817699213312'}]","@LennaLeprena Quite right,Lenna.The culprits must be marked &amp; identified.",1556780817699213312
1556809293554339840,1362195107202523136,1556780817699213312,2022-08-09T01:07:14.000Z,qme,7,0,9,0,"[{'type': 'replied_to', 'id': '1556780817699213312'}]",@LennaLeprena @Heather15814898 https://t.co/1QOL0rAqcO,1556780817699213312
1556807579506192384,84629921,1556780817699213312,2022-08-09T01:00:25.000Z,en,1,1,1,0,"[{'type': 'replied_to', 'id': '1556780817699213312'}]",@LennaLeprena And where to find them. https://t.co/EhSNkdLd6K,1556780817699213312
1556788045915262976,2412307836,1556780817699213312,2022-08-08T23:42:48.000Z,en,0,0,2,0,"[{'type': 'replied_to', 'id': '1556780817699213312'}]",@LennaLeprena Cmon Lenna please use correct terms Society will collapse from #ClimateCrisis due to #GlobalHeating @XRWAGrandparent,1556780817699213312
1556784578408648704,1409587910,1556780817699213312,2022-08-08T23:29:01.000Z,en,1,2,3,0,"[{'type': 'replied_to', 'id': '1556780817699213312'}]",@LennaLeprena Surely we could just put ankle monitors with GPS and live stream audio recording on them.. too harsh? 🙂,1556780817699213312
1556784358929100800,1063427506479349761,1556780817699213312,2022-08-08T23:28:09.000Z,en,7,1,7,0,"[{'type': 'replied_to', 'id': '1556780817699213312'}]",@LennaLeprena Here is a good start. Just click on the interactive map/s then click on the coloured dots for information. It’s not complete but it has useful info.https://t.co/KC7BexNvTA,1556780817699213312
1556705475206455298,1400257154607689731,1556704639235530755,2022-08-08T18:14:42.000Z,en,1,1,1,0,"[{'type': 'replied_to', 'id': '1556704639235530755'}]",@DavidManOnFire @patagonia Yup. I’m a fan and a customer.,1556704639235530755
1556578667328839680,43007868,1556514675227037696,2022-08-08T09:50:48.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556514675227037696'}]","@SkyNews The rich get richer. Only wealthy can afford electric cars. Only will create more inflation, higher taxes ..",1556514675227037696
1556574642529353728,1287865171017441287,1556514675227037696,2022-08-08T09:34:49.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556514675227037696'}]",@SkyNews And than what ?Party's involved Sincerely https://t.co/RNyifa5toV https://t.co/8WJLDHM9ZD,1556514675227037696
1556543180761206784,862661738092793856,1556514675227037696,2022-08-08T07:29:48.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556514675227037696'}]","@SkyNews CHINA TAIWAN CONFLICT, &amp; why Taiwan is important to the rest of the world?https://t.co/45vqh5n1Dn",1556514675227037696
1556528756554141697,2797486811,1556514675227037696,2022-08-08T06:32:29.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1556514675227037696'}]",@SkyNews All this nonsense will do is ruin the United States further!,1556514675227037696
1556526726850674688,326890012,1556514675227037696,2022-08-08T06:24:25.000Z,en,0,0,2,0,"[{'type': 'replied_to', 'id': '1556514675227037696'}]",@SkyNews Not gonna make any difference to the climate.But will make a difference to already rich investors.,1556514675227037696
1556517793503318018,842021478,1556514675227037696,2022-08-08T05:48:55.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1556514675227037696'}]","@SkyNews Inflation Reduction Act? Nothing in the bill will reduce inflation. In fact, corporate tax increases will be passed on to consumers through price increases. Shouldn’t this bill and any news stories about it be labeled as misinformation?",1556514675227037696
1556517639220072449,1469021105226670080,1556514675227037696,2022-08-08T05:48:18.000Z,en,0,1,1,0,"[{'type': 'replied_to', 'id': '1556514675227037696'}]","@SkyNews Do what we do in the UK, litter the countryside with tonnes of windfarms, they don't do anything, they don't bring down bills, but they make it look like the government is doing 'something'.",1556514675227037696
1556517061479862273,18971083,1556514675227037696,2022-08-08T05:46:00.000Z,en,0,0,3,0,"[{'type': 'replied_to', 'id': '1556514675227037696'}]",@SkyNews An economic suicide note.,1556514675227037696
1556516306010128384,1030283648698933248,1556514675227037696,2022-08-08T05:43:00.000Z,en,0,0,5,0,"[{'type': 'replied_to', 'id': '1556514675227037696'}]",@SkyNews More pissing away of American taxpayer dollars on useless shit,1556514675227037696
1556515575131668480,1457582607898644485,1556514675227037696,2022-08-08T05:40:06.000Z,en,0,1,1,0,"[{'type': 'replied_to', 'id': '1556514675227037696'}]",@SkyNews Using the lie of climate change to raise taxes. Disgusting.,1556514675227037696
1556515488431210496,18893390,1556514675227037696,2022-08-08T05:39:45.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1556514675227037696'}]",@SkyNews When men think they are gods they become tyrants!,1556514675227037696
1556515079712935936,1407981519616962562,1556514675227037696,2022-08-08T05:38:08.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1556514675227037696'}]",@SkyNews All are F heads,1556514675227037696
1556723898418434049,1182052491921362950,1556721838767718400,2022-08-08T19:27:54.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556721838767718400'}]",@ViralNewsNYC He can control the weather and not our borders??,1556721838767718400
1556941016229240836,1084691806707568642,1556607404531384321,2022-08-09T09:50:39.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556607404531384321'}]",@scroll_in @sahanagee Such insignificant topic should recieve even less Time,1556607404531384321
1556697161793929219,42482969,1556603565447290881,2022-08-08T17:41:40.000Z,en,0,0,2,0,"[{'type': 'replied_to', 'id': '1556603565447290881'}]",@fosterhood Very heartfelt poem. Sad that our children have to carry these burdens. She has such sensitivity.,1556603565447290881
1556632346283188225,824653230839889920,1556603565447290881,2022-08-08T13:24:06.000Z,en,0,0,4,0,"[{'type': 'replied_to', 'id': '1556603565447290881'}]",@fosterhood Sweet little soul showing her resiliency and fighting spirit with “dive”,1556603565447290881
1556610950446333952,106785025,1556603565447290881,2022-08-08T11:59:05.000Z,und,0,0,3,0,"[{'type': 'replied_to', 'id': '1556603565447290881'}]",@fosterhood 😔,1556603565447290881
1556833952463290370,974719059345330176,1556738306737668101,2022-08-09T02:45:13.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556738306737668101'}]",@pewenvironment @Mangroves @ecoMagNews We need more whale poopAnd deep ocean upwelling,1556738306737668101
1556447421395111936,21634574,1556440034391101440,2022-08-08T01:09:17.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1556440034391101440'}]",@understatesmen I’ve been playing Death Stranding and the amount of rain in post-apocalyptic time particle-winter America is roughly the same as New Zealand in August,1556440034391101440
1556440827362041857,990428000,1556440034391101440,2022-08-08T00:43:05.000Z,en,0,1,2,0,"[{'type': 'replied_to', 'id': '1556440034391101440'}]","it's been what, three weeks of near-constant rain? With the occasional gap or a day or two",1556440034391101440
1556440239379386368,318174766,1556440034391101440,2022-08-08T00:40:44.000Z,en,0,0,3,0,"[{'type': 'replied_to', 'id': '1556440034391101440'}]",@understatesmen Excellent chance for a new Blade Runner movie.,1556440034391101440
1556618948220801024,409450294,1556611790431191041,2022-08-08T12:30:52.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556611790431191041'}]",@ScoonTv Excellent article.,1556611790431191041
1556706599112249346,634560196,1556623755794944007,2022-08-08T18:19:10.000Z,en,0,0,2,0,"[{'type': 'replied_to', 'id': '1556623755794944007'}]","@birchlse life imitates art, but not in the whimsical charming way",1556623755794944007
1556833645876224001,1512146678068891662,1556724424639885312,2022-08-09T02:44:00.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556724424639885312'}]","@pmddomingos Don't know who you are, but this tweet obligates me to follow you on Twitter.  There's that much truth in it.",1556724424639885312
1556802403814363136,24242572,1556724424639885312,2022-08-09T00:39:51.000Z,en,0,1,0,0,"[{'type': 'replied_to', 'id': '1556724424639885312'}]","@pmddomingos Global warming may indeed kill a few billion. The US East is getting better growing conditions, but the West is in drought. Israel showed that you can capture and desalinate ... if you have capital. The usual suspects will suffer. A different energy system will be scaling in 2050",1556724424639885312
1556726662577913857,757232316683055104,1556724424639885312,2022-08-08T19:38:53.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556724424639885312'}]","@pmddomingos Someone had a good point which is that all religions (basically) need an end of times to become interesting. Most woke libs are not religious, but because they're basically being a cult, they need such end of times theory. For that, climate change is a good candidate.",1556724424639885312
1556726450463678471,2567492544,1556724424639885312,2022-08-08T19:38:03.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556724424639885312'}]",@pmddomingos Those darn environmentalists!!✊✊Always up to no good🤣🤣🌍🌎,1556724424639885312
1556778230283214849,1128445054073344001,1556746021941776384,2022-08-08T23:03:48.000Z,qme,0,0,1,0,"[{'type': 'replied_to', 'id': '1556746021941776384'}]",@Dana_TFSJ @WTeach2 https://t.co/VomIjPJwTE,1556746021941776384
1557004444466032647,1554101409246617603,1556567623680364545,2022-08-09T14:02:41.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556567623680364545'}]",@lavern_spicer Russia and China created global warming theory. Fact. Now they spreading the fears to everyone so they can take over the world saying that they will solve the problem if we split the world between China and Russia.,1556567623680364545
1556861007187681280,1191939159088410624,1556567623680364545,2022-08-09T04:32:43.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556567623680364545'}]","@lavern_spicer Knock it off, Lady.",1556567623680364545
1556855905433550848,288518476,1556567623680364545,2022-08-09T04:12:27.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556567623680364545'}]",@lavern_spicer Like Lions Not Sheep?#LoserLavern https://t.co/aaZsMIU7gy,1556567623680364545
1556835769049915392,752999983872376832,1556567623680364545,2022-08-09T02:52:26.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1556567623680364545'}]",@lavern_spicer @TCSCushing Without a doubt,1556567623680364545
1556830842114265088,1502391468908072966,1556567623680364545,2022-08-09T02:32:51.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556567623680364545'}]",@lavern_spicer Certainly in your fanatical inflammatory selective delusional world!,1556567623680364545
1556825816092348416,3028794641,1556567623680364545,2022-08-09T02:12:53.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556567623680364545'}]",@lavern_spicer And fill Bidens and Clinton's pockets with laundered money.,1556567623680364545
1556824913553436672,263364968,1556567623680364545,2022-08-09T02:09:18.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556567623680364545'}]",@lavern_spicer Like this MAGA company did? Like this?https://t.co/D2kns7bnPY,1556567623680364545
1556823664192110593,1504104426545496068,1556567623680364545,2022-08-09T02:04:20.000Z,qme,0,0,0,0,"[{'type': 'replied_to', 'id': '1556567623680364545'}]",@lavern_spicer https://t.co/ZWBPitE0iO,1556567623680364545
1556822317354721280,3850705393,1556567623680364545,2022-08-09T01:58:59.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556567623680364545'}]","@lavern_spicer Yeah, whatever you say, you hack!",1556567623680364545
1556819291256885249,1511621692967292929,1556567623680364545,2022-08-09T01:46:57.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556567623680364545'}]",@lavern_spicer Is that how? https://t.co/y6GxA8YwNZ,1556567623680364545
1556816812762927105,841218992,1556567623680364545,2022-08-09T01:37:07.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556567623680364545'}]","@lavern_spicer Bless her heart, she’s still to sound intell——t",1556567623680364545
1556814228626890752,1515746202746241037,1556567623680364545,2022-08-09T01:26:50.000Z,in,0,0,0,0,"[{'type': 'replied_to', 'id': '1556567623680364545'}]",@lavern_spicer Hallelujah! https://t.co/h7Aa2WhatQ,1556567623680364545
1556812963478089729,212401308,1556567623680364545,2022-08-09T01:21:49.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556567623680364545'}]",@lavern_spicer Seriously do you know anything about anything or do you just open your pie hole and let whatever spills out stand as a legitimate thought?,1556567623680364545
1556810880159027200,237469952,1556567623680364545,2022-08-09T01:13:32.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1556567623680364545'}]",@lavern_spicer Not if we bring chip manufacturing here and focus.on green industry here. The intent is officially to cut the Asian supply chain.,1556567623680364545
