id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text
1596853787238739969,1593954559071866880,1596853787238739969,2022-11-27T13:09:45.000Z,en,0,0,0,0,everyone,"Is it me, or it is getting warmer?https://t.co/rXqBPa4Tgr"
1596853743164985346,824103106308964353,1596853743164985346,2022-11-27T13:09:35.000Z,en,0,0,0,0,everyone,Every Thing @realDonaldTrump Has Said About Global Warming https://t.co/mFUGtr8itS #climate #makeTheOzoneGreatAgain
1596853742091046912,824103106308964353,1596853742091046912,2022-11-27T13:09:34.000Z,en,0,0,0,0,everyone,Every Thing @realDonaldTrump Has Said About Global Warming https://t.co/mFUGtr7KEk #climate #makeTheOzoneGreatAgain
1596853653570465793,1439773987677130760,1596853653570465793,2022-11-27T13:09:13.000Z,en,0,0,2,0,everyone,You will not find a student of history that is a leftist And you will not find an astronomer that believes in man made global warming
1596853592379490304,1434606523431407618,1596853592379490304,2022-11-27T13:08:59.000Z,en,2,0,9,0,everyone,Sustainable engineering for #climatechange  https://t.co/ZB01pyJM2F @TheIEK President @Eng_ErickOhaga on @CNBC Africa
1596853479468724225,1535394963780997120,1596853479468724225,2022-11-27T13:08:32.000Z,en,0,0,0,0,everyone,Biden's new climate change rules would smack government contractors with a $604 billion bill - Washington Times #SmartNews  https://t.co/BJpfrHVAwS
1596853374862864385,1262754806831038464,1596853374862864385,2022-11-27T13:08:07.000Z,en,0,0,0,0,everyone,"Fuels such as wood, charcoal, animal dung, and coal are incredibly polluting when combusted, which means that no #ClimateSolution can exclude addressing the way people cook. 🥘 https://t.co/fJnRzcF8u3 #COP27 #ActOnClimate #CleanCooking"
1596853334417104896,1352391787671941120,1596853334417104896,2022-11-27T13:07:57.000Z,en,8,3,20,0,everyone,"So, Bandon allows Chevon to drill for oil in Venezuela, yet he shuts down oil drilling/production in the United States. I guess drilling in Venezuela doesn't add to climate change as they claim it does if done here in our country. Any libs care to explain the difference?"
1596853318927945729,808342668501745664,1596853318927945729,2022-11-27T13:07:53.000Z,en,3,0,0,0,everyone,"Farming is more than hard work, it requires knowledge, experience, and science.The need of the hour is farming to be done with morden innovation in an organic way, it can help in combating climate change.#ScientificFarming"
1596853298489065472,1876231951,1596853298489065472,2022-11-27T13:07:49.000Z,en,0,0,3,0,everyone,I’m such a curmudgeon about Christmas that I might write a Christmas song about how there soon won’t be any snow at Christmas due to global warming.
1596853290523758592,493678717,1596853290523758592,2022-11-27T13:07:47.000Z,en,0,0,5,0,everyone,This week at THB➡️What to make of 2022 seasonal hurricane forecasting bust?➡️Disaster attribution to climate changeOn deck⚾️: What role for citizen assemblies/juries in democracies?In the hole⚾️: Report from the World Science Forum 2022Join: https://t.co/N3jCDScjqW
1596853209691090947,1279411194,1596853209691090947,2022-11-27T13:07:27.000Z,en,0,1,13,0,everyone,Met with relatives of my relatives in Kansas City who were life long republicans but Jan 6 and the abortion ban were a bridge too far for them so no more. We had a great conversation about climate change and science denial. Welcome to the resistance!
1596853194302246912,1425399661662072835,1596853194302246912,2022-11-27T13:07:24.000Z,en,27,2,9,0,everyone,"farming to be done with modern innovation in an organic way, it can not only profitable but can help in combating climate change. Explaining various benefits of Organic Farming, agricultural scientist Saint Gurmeet Ram Rahim Ji shared Farming Tips via Youtube#ScientificFarming https://t.co/XpzwYmhRti"
1596853098131386370,2654078354,1596853098131386370,2022-11-27T13:07:01.000Z,en,0,1,0,0,everyone,John Christy Climate Change Denial Testimony Highlights May 13 https://t.co/p4b4eyd57F via @YouTube The big lie “climate change” https://t.co/jMmvtThPSH
1596853095631556608,135485195,1596853095631556608,2022-11-27T13:07:00.000Z,en,1,0,1,0,everyone,#MIT: The #US &amp; #China are #pointingfingers at each other over #ClimateEmergency https://t.co/MwKf1icOuo
1596852989305573377,41438290,1596852989305573377,2022-11-27T13:06:35.000Z,en,0,0,0,0,everyone,"Is it fair to describe citizens who CHOOSE to fly in aircraft and by doing so participate in the maintainance of the global warming catastrophe , enemies of the planet?"
1596852932708020226,611278121,1596852932708020226,2022-11-27T13:06:21.000Z,en,28,5,96,3,everyone,"The impact of Anthropogenic climate change on coral reefs has been solved!Please donate to NGOs, and carry on with business as usual greenhouse gas emissions. https://t.co/hKAhjRJMDE"
1596852908729008131,1107179210,1596852908729008131,2022-11-27T13:06:16.000Z,en,0,0,0,0,everyone,Climate change: Could centuries-old wheat help feed the planet? https://t.co/GIWYzzu1bx
1596852906040623105,956389395485085702,1596852906040623105,2022-11-27T13:06:15.000Z,en,0,0,0,0,everyone,Pakistan deems climate change ‘biggest threat’ to planet https://t.co/VmOFmLD8zX
1596852809525186561,1580110112475136000,1596852809525186561,2022-11-27T13:05:52.000Z,en,5,1,1,0,everyone,"Farming is more than hard work, it requires knowledge, experience, and science.The need of the hour is farming to be done with innovation in an organic way, it can help in combating climate change.Saint Gurmeet Ram Rahim Ji shared Farming Tips via YouTube Live.#ScientificFarming"
1596852677300064257,155979477,1596852677300064257,2022-11-27T13:05:21.000Z,en,0,0,0,0,everyone,Could hemp be a key tool in fight against climate change? https://t.co/HQwRKt9yxg
1596852599386357763,125775006,1596852599386357763,2022-11-27T13:05:02.000Z,en,1,0,4,0,everyone,#DYK: Slash-and-burn exacerbates destructive impacts on already-fragile #ecosystems and contributes to #ClimateChange. Learn more about it https://t.co/PF98s0vV4C #agroforestry https://t.co/cAZGcmcvqk
1596852589702045697,918735823238922240,1596852589702045697,2022-11-27T13:05:00.000Z,en,0,0,4,0,everyone,Accept the #GreenIndiaChallenge today &amp; plant hope for a sustainable future. Visit our website https://t.co/QgURiklOeM to learn more :)#HaraHaiTohBharaHai #WarrenBuffett #GlobalWarming #ClimateChange #COP27 #G20Indonesia #Nature #PlantaSapling #SaveSoil #5YrsofGIC https://t.co/0f7Pvt5gAp
1596852470206312448,17796592,1596852470206312448,2022-11-27T13:04:31.000Z,en,0,0,0,0,everyone,[Lex Fridman Podcast] #339 – Climate Change Debate: Bjørn Lomborg and Andrew Revkin #lexFridmanPodcast https://t.co/xQJyzR0xer via @PodcastAddictAmazing job Lex. We need more of these conversations ❤️
1596852427612983296,22471447,1596852427612983296,2022-11-27T13:04:21.000Z,en,0,0,0,0,everyone,Buying Manager - UtilitiesJob Advert    Are you an energy procurement specialist? Are you passionate about Climate Change? Are you looking for the opportunity to make a tan... #Burnley #BurnleyJobs #UKJobshttps://t.co/lgngfBAg2Y
1596852406309904384,1580242038494097408,1596852406309904384,2022-11-27T13:04:16.000Z,en,0,0,0,0,everyone,More severe &amp; frequent extreme weather events exacerbate seasonal drought adding to the scarcity and inequities of water access in the French countryside @porterthereport#waterwars @PacificInstituthttps://t.co/Tk3WvcrSJr
1596852331269627904,1329492481248014336,1596852331269627904,2022-11-27T13:03:58.000Z,en,0,0,0,0,everyone,Hiya environmentalists! Your number one high-carbon company Pepsi is partially responsible for HALF A MILLION tonnes of plastic pollution☢️! Did you know  climate change is a real thing!  Stay updated on our carbon tweets by following!
1596852267524792323,40173650,1596852267524792323,2022-11-27T13:03:43.000Z,en,0,0,0,0,everyone,‘Frightening new era’: Flash flooding to grow under climate change - Brisbane Times #News https://t.co/epZwHpjk8n #News #BreakingNews
1596852067985162240,1174217286,1596852067985162240,2022-11-27T13:02:55.000Z,en,2,1,0,0,everyone,"They been imposing sanctions and stuffs on African countries when we try to implement our own development projects i.e., Hoima Pipeline Project between Tanzania &amp; Uganda on issues of climate change, but on the other hand, they are consuming coal twice as much. Climate hypocrisy? https://t.co/pgftrYTiWH"
1596852053690798080,1316929570105425922,1596852053690798080,2022-11-27T13:02:52.000Z,en,0,0,0,0,everyone,Pakistan urges world to step up against climate change https://t.co/br2o7EQhIE
1596852040189505538,2789527352,1596852040189505538,2022-11-27T13:02:49.000Z,en,0,0,3,0,everyone,"Ministry of Climate Change and Environment, Ahmed Al Mahmood Group to boost cooperation in veterinary medicine.#WamNews https://t.co/0YtCh8tRU9 https://t.co/LKsD0PANvR"
1596851981749874688,1339166129110065152,1596851981749874688,2022-11-27T13:02:35.000Z,en,17,81,57,11,everyone,'Experts have calculated that the country needs to plant 86 million trees. This scheme is a start.'The Welsh Government has launched a scheme to give every household a free tree in a bid to help tackle climate change and improving mental health. Jeff Moody reports. https://t.co/s3lUYwYDLj
1596851943380463616,1404499479798161410,1596851943380463616,2022-11-27T13:02:26.000Z,en,0,0,1,0,everyone,"3.9% of energy is created by biomass, 0% is coal along with 43.1% being gas, 11.5% is nuclear and 2.2% is hydro, 3.3% is solar with 31.8% being wind, 0% is other ways and 4.1% being imports (#ClimateChange)"
1596851915174088706,1428962869970878465,1596851915174088706,2022-11-27T13:02:19.000Z,en,0,0,0,0,everyone,Flash flooding to grow under climate change https://t.co/rdipHg3rAd
1596851914800795648,1593954559071866880,1596851914800795648,2022-11-27T13:02:19.000Z,en,0,2,0,0,everyone,Just stop oil.Stop climate changeACT NOW https://t.co/shnTh54W69
1596851884869922816,38743751,1596851884869922816,2022-11-27T13:02:12.000Z,en,1,0,1,0,everyone,"“Climate isn’t just an environmental issue: it’s the economy, stupid.” ⁦@PaulPolman⁩https://t.co/nr9IPwcHia"
1596851860383596551,1690589305,1596851860383596551,2022-11-27T13:02:06.000Z,en,0,0,0,0,everyone,VIETNAM - SAVE OUR EARTH - CLIMATE CHANGE – RELATED INVESTMENT AND TRADE UNDER THE EU-VIETNAM FREE TRADE AGREEMENT  https://t.co/pjaVEdR0c5 https://t.co/9y4DKr0icZ
1596851849365422083,87337413,1596851849365422083,2022-11-27T13:02:03.000Z,en,0,0,0,0,everyone,Indur Goklany: “No Empirical Evidence that Anything Bad is Happening B/C of Climate Change” https://t.co/91orieu183 via @wattsupwiththat
1596851789030383618,1268814676357459974,1596851789030383618,2022-11-27T13:01:49.000Z,en,0,0,6,0,everyone,"There are two types of people. Brexiters, believe covid is flu, didn't wear masks, tests or have jabs, don't believe in climate change and don't want illegals rampaging our country. And those who are remainers, covid zealots and support climate and immigration. Why?"
1596851761985175552,1386571328912830467,1596851761985175552,2022-11-27T13:01:42.000Z,en,2,0,4,0,everyone,. Just 10% of fossil fuel subsidy cash 'could pay for green transition' via @guardianeco @dpcarrington  https://t.co/CmosR768ps #ClimateChange #Sustainability #solar #energy #ClimateAction #climate #renewables #renewableenergy #ActOnClimate #
1596851728392941568,1442408319608516614,1596851728392941568,2022-11-27T13:01:34.000Z,en,0,0,0,0,everyone,"Shut up and listen Given the scale of issues like global warming and epidemic disease, we shouldn't underestimate the importance of a can-do attitude to science rather than a can't-afford-it attitude. OH BROTHER"
1596851655836041216,1460288238,1596851655836041216,2022-11-27T13:01:17.000Z,en,0,0,0,0,everyone,"“The Biden administration has announced a 5-year plan to research “chemtrails,” specifically using them to combat climate change.”🧐 https://t.co/3Ex854PCvh #geoengineering #solar #sci #waste #earth"
1596851655676350464,862770138315149312,1596851655676350464,2022-11-27T13:01:17.000Z,en,0,0,1,0,everyone,"AQI: 170Advisory:- Unhealthy: everyone especially children, should limit prolonged outdoor exertion#November #spring #ClimateChange #globalwarming #savetheplanet #PlantATree #AirQuality#environment #Healthy #Future #Children"
1596851593093124096,1186693129522548736,1596851593093124096,2022-11-27T13:01:02.000Z,en,8,0,13,0,everyone,Global oil and gas emissions up to three times higher than companies claim https://t.co/RKje6uvAbE #ESG #greenwashing #sustainability #climatechange #climatecrisis #climateaction #corpgov #CSR @EIA_News @FoEint @SumOfUs @Global_Witness @think_or_swim @_HannahRitchie @GreenwashH https://t.co/wwDynZvgQf
1596851559362859008,54808459,1596851559362859008,2022-11-27T13:00:54.000Z,en,0,0,0,0,everyone,"Climate change is causing tonnes of frozen bacteria to enter water, says studyhttps://t.co/1aOiZ1TgVf"
1596851549346504704,238717487,1596851549346504704,2022-11-27T13:00:52.000Z,en,0,0,0,0,everyone,Are you an energy provider? Keep up to date with the latest Climate Change Levy and Carbon Price Support rates: https://t.co/iksI8SiRwZ #EnergyProviders #ClimateChangeLevy #CarbonPriceSupportRates https://t.co/byZzUqLmbf
1596851474386010112,1243811726,1596851474386010112,2022-11-27T13:00:34.000Z,en,0,0,0,0,everyone,"Climate Change Resilience is becoming a factor in Retirement Planning. This article from ""Generations, American Society on Aging"" describes some different things that you may want to consider: https://t.co/zObfYwxUYm"
1596851470522990592,1398091692,1596851470522990592,2022-11-27T13:00:33.000Z,en,0,0,0,0,everyone,"The @UN reports that climate-induced disasters expose women and girls to greater vulnerabilities, such as higher rates of domestic violence.👉 Learn how to address climate change that would incorporate #EndViolenceAgainstWomen: https://t.co/NR4CrZfPFX#PushForward #16Days https://t.co/YTGpVDIP94"
1596851465204961282,1421476846437289986,1596851465204961282,2022-11-27T13:00:32.000Z,en,10,0,32,5,everyone,"Our new article on One Health education for med students @ughe_org! From climate change to zoonoses to AMR, we're teaching a OH approach to improve patient care and address complex global health challenges!  @ursinbayiseng  @phaedrahenley @abebesurg https://t.co/lGqdt7byQi"
1596851421827039233,1346811268284506112,1596851421827039233,2022-11-27T13:00:21.000Z,en,0,0,0,0,everyone,Sunday post: links👇 https://t.co/zPOQp1Qqy9https://t.co/Qoj6RX53d5https://t.co/PN9ethbRFChttps://t.co/jXWhsgs8Nxhttps://t.co/FHWlXjh2GXhttps://t.co/4ertnmuxsQhttps://t.co/BR39ogbcK7https://t.co/KRIiUTyWbchttps://t.co/ruZHBGftFZ @PeterEgan6 @turnerwebster https://t.co/dkq4v5BPYg
1596851385617686528,1541002818903048192,1596851385617686528,2022-11-27T13:00:13.000Z,en,0,0,0,0,everyone,Pakistan urges world to step up against climate change https://t.co/oetX3wXd7v
1596851379267842048,1331567919067779072,1596851379267842048,2022-11-27T13:00:11.000Z,en,16,6,73,0,everyone,Had to turn off @BBCRadio2 - more man-made global warming propaganda. Utterly unchallenged. We’re not buying your FEAR. #michaelball #ClimateScam #defundthebbc
1596851371210412033,14437914,1596851371210412033,2022-11-27T13:00:09.000Z,en,29,3,37,1,everyone,Somalia is suffering one of the most acute humanitarian crises in the world. A crushing combination of conflict and climate change has left millions in jeopardy of starvation as famine again stalks the land. https://t.co/PwwrcqiWHa
1596851339329355783,790204978799513600,1596851339329355783,2022-11-27T13:00:02.000Z,en,0,0,0,0,everyone,"Day 3: The scarcity of drinking water caused by climate change forces women and girls in some areas to search farther from their communities for water, making them more vulnerable to violence. #16daysofactivism #womensempowerement #zonta #16days Source: https://t.co/vVJsQHT6f3 https://t.co/KYTRP1Yid2"
1596851338851196928,2527904352,1596851338851196928,2022-11-27T13:00:01.000Z,en,0,0,1,0,everyone,How this risk chief is getting insurers fighting #ClimateChange https://t.co/LiYApyoWAU via @raconteur #insurance
1596851338549153794,1215013497215565824,1596851338549153794,2022-11-27T13:00:01.000Z,en,2,0,3,0,everyone,Learn how sinking seawalls and sidewalks that surround the Tidal Basin are being made stronger with concrete to cope with climate change from @DCist:
1596851338255761413,305226081,1596851338255761413,2022-11-27T13:00:01.000Z,en,3,0,13,0,everyone,Regional policy frameworks to address the #ClimateCrisis are:👉#AfricanUnion Climate Change and Resilient Development Strategy and Action Plan👉#CouncilOfEurope Strategy for the Rights of the Child📗To learn more: https://t.co/tREZpZv7ob#WorldChildrensDay #Children https://t.co/uXpcFlJ7Js
1596851299068223488,493678717,1596851299068223488,2022-11-27T12:59:52.000Z,en,6,1,17,0,everyone,"There is a large &amp; growing literature that seeks to disentangle the relative roles of societal change (more property, wealth in harms way) &amp; climate (change &amp; variability) in disaster lossesI reviewed that important literature which is entirely ignored:  https://t.co/NsvpWFkkpG"
1596851294316417024,1549563865750376448,1596851294316417024,2022-11-27T12:59:51.000Z,en,19,0,7,0,everyone,"farming to be done with modern innovation in an organic way, it can not only profitable but can help in combating climate change. Explaining various benefits of Organic Farming, agricultural scientist Saint Gurmeet Ram Rahim Ji shared Farming Tips via Youtube#ScientificFarming https://t.co/PBTerYEWJ6"
1596851174875213828,74841347,1596851174875213828,2022-11-27T12:59:22.000Z,en,2,1,6,0,everyone,"They sure switched off from ""global warming"" real fast. How can you NOT be aware of climate ""CHANGE""? We used to have a very good description of ""climate change"", we used to call it the change of seasons and good old WEATHER.These globalists are real snakes in the grass and"
1596851135952072706,1086946549257723905,1596851135952072706,2022-11-27T12:59:13.000Z,en,0,2,25,0,everyone,"Britain is f**ked, Tories winning I’m a celeb, cost of living crisis, suicide spiralling, the rich not accountable, food banks on the rise, the U.K. about to split, poverty, global warming, hatred for our fellow humans. Stop the world, I’m going into my own bubble 🫧"
1596851125336305664,5140041,1596851125336305664,2022-11-27T12:59:10.000Z,en,0,0,2,0,everyone,China are planning ‘sponge cities’ to cushion the impact of extreme weather due to climate change by absorbing water and retaining it for future use rather than the traditional western model of pipes and channels to funnel away waterFrom @ExponentialViewhttps://t.co/BVFmwctgnk
1596851082063642624,1383882413097447427,1596851082063642624,2022-11-27T12:59:00.000Z,en,0,0,0,0,everyone,"Climate change message should not be doom and gloom, says Tony Robinson https://t.co/RYX6lZ1kof"
1596851011213135873,1151125956519591939,1596851011213135873,2022-11-27T12:58:43.000Z,en,0,0,1,0,everyone,Climate activists occupy Gordon Ramsay Michelin-starred restaurant – video #climatechange via: @guardian https://t.co/QukWp7IAUI
1596850965126447104,1577869719461396483,1596850965126447104,2022-11-27T12:58:32.000Z,en,0,0,0,0,everyone,"Wine, Terroir and Climate Change PJILXLShttps://t.co/sq9aaydS1k https://t.co/K1Aezy9VmR"
1596850960013602818,1563742888055320576,1596850960013602818,2022-11-27T12:58:31.000Z,en,0,1,0,0,everyone,I was a climate change denier before I was a Bitcoiner
1596850956616204288,1397850005726142465,1596850956616204288,2022-11-27T12:58:30.000Z,en,0,0,0,0,everyone,ALERT!! Real-time data indicate that global greenhouse gas emissions continued to increase in 2022. (https://t.co/kZQZE6UeTK)#climatechangeisreal #clinatechangeawareness #greenhousegas #climatechange2022 #globalwarming #risingtemperature #singaporegreenplan2030   #savetheearth https://t.co/ATlBS5IUzj
1596850768770138118,1592146486674214912,1596850768770138118,2022-11-27T12:57:45.000Z,en,2,0,1,0,everyone,Saint Gurmeet Ram Rahim Ji shared agriculture tips discussing the benefits of organic farming done is a modern innovative way. It will give profit to farmers and also help in combating climate change.#OrganicFarming
1596850588201136129,3253844895,1596850588201136129,2022-11-27T12:57:02.000Z,en,0,0,1,0,everyone,#FreedomIsntFreeIt has to be- earned- fought for- died for- protectedPlease appreciate &amp; thank those who sacrificed much so we can argue &amp; debate#CriticalRaceTheory#Immigration#ClimateChange#ElectionLaw#Racism#America#LandOfTheFree#HomeOfTheBraveAgreed?🇺🇸
1596850422991720448,1560282845385560064,1596850422991720448,2022-11-27T12:56:23.000Z,en,0,0,0,0,everyone,Introducing The United Nations 10 Commandments of Climate Change https://t.co/hgV30Xg0KG
1596850399176458240,1538186586118135810,1596850399176458240,2022-11-27T12:56:17.000Z,en,0,0,1,0,everyone,Know someone from northeastern Nigeria 🇳🇬 who is interested in an accountability fellowship programme? Share this post with them.https://t.co/J2YU9aQb3T#humAngle #Fellowship #nigeria #macAuthorfoundation #climatechange #humanitarian #SGBV #accountability #grassroot https://t.co/L73zBfOd9d
1596850364581818368,21929131,1596850364581818368,2022-11-27T12:56:09.000Z,en,2,0,5,0,everyone,ESG Celebration-The Most Successful Failure in History!https://t.co/zSJAlEhv2Z #betterworldprize #impact #ESG #TBLI #esgdata #esgresearch #ESGinvesting #impactinvesting #greenwashing #climatechange #sustainability #investment #investing #investor #nextgen #carbon
1596850231592697856,2998582549,1596850231592697856,2022-11-27T12:55:37.000Z,en,0,0,1,0,everyone,Pakistan urges world to step up against climate change https://t.co/iQmNvNosz2
1596850203113312257,610076827,1596850203113312257,2022-11-27T12:55:31.000Z,en,0,0,1,0,following,"The actions investors take on climate are key ––&gt; ""...how quickly capital is invested, and how effectively it’s invested are going to make all the difference in terms of allowing us to avoid catastrophic #climate change."" - Bruce Usher https://t.co/M3GOJLqLYK"
1596850101229654017,35886595,1596850101229654017,2022-11-27T12:55:06.000Z,en,0,0,0,0,everyone,COP27: MACBAN to build capacities of members to stem tide of climate change https://t.co/Mkx7KmEq5H
1596849995147354112,41438290,1596849995147354112,2022-11-27T12:54:41.000Z,en,0,0,0,0,everyone,`bbcnews The uk mp`s negative response to the young ones climate strike centered on the wasted work of teachers on the missed lessons not for a moment appreciating that his govs moribund response will result in no teachers and no lessons as climate change intensifies.
1596849794961797121,3419168489,1596849794961797121,2022-11-27T12:53:53.000Z,en,0,0,0,0,everyone,#newthinking … #citypower ? … Is the world ready for mass migration due to climate change? https://t.co/kIFbYxIxCq via @BBC_Future
1596849756596187136,1329492481248014336,1596849756596187136,2022-11-27T12:53:44.000Z,en,0,0,0,0,everyone,"Hello eco-friendlies! Your number one high-carbon company Target was fined $27,500 due to using generators producing TONS of air emissions😖! Did you know  climate change is a real thing!  Find out what else is swept underneath the rug!"
1596849610445582338,1432050163,1596849610445582338,2022-11-27T12:53:09.000Z,en,0,0,1,0,everyone,"#COP26 agreed to phase out coal.First time in 30 years of #climatechange conferences that a resolution on #fossilfuels was included.Some countries wanted to phase out fossil fuels at #COP27. In the end, it failed and the resolution was the same as in Glasgow. #ActOnClimate https://t.co/GNZ7USxK4F"
1596849389581975552,149516743,1596849389581975552,2022-11-27T12:52:17.000Z,en,0,0,7,0,everyone,"""Recent monsoon-induced flooding in Pakistan is latest example of climate change's ravages,"" Shazia Marri saysRead more: https://t.co/Qx7r8BhHik#GeoNews https://t.co/YfyP4FObfM"
1596849349404725248,958378890396872704,1596849349404725248,2022-11-27T12:52:07.000Z,en,0,0,0,0,everyone,Internet trolls fear global warming will lack the tacos they love.
1596849294656544768,786764,1596849294656544768,2022-11-27T12:51:54.000Z,en,20,1,31,2,everyone,The Adélie penguin population has declined around 43% over the last decade. 🐧 Here's why ⬇️More about climate change https://t.co/Q8adl93zze https://t.co/qEuJI3JTSq
1596849267502886912,883795176224903169,1596849267502886912,2022-11-27T12:51:48.000Z,en,0,0,1,0,everyone,"Thanks to global warming, Exxon, Chevron, BP, Shell, Aramco et al, scientists are cataloguing many more prehistoric viruses previously trapped in Siberian permafrost for thousands of years, now-thawing, &amp; assessing their impact on public health...https://t.co/7uYN1le4b1"
1596849263157321728,1207144486104686594,1596849263157321728,2022-11-27T12:51:47.000Z,en,0,0,0,0,everyone,"Nigeria: How Climate Change, Insecurity Is Exacerbating Nigeria's Malnutrition Burden:https://t.co/VHWmk0zYz5 #international_crisis"
1596849201165389824,1442408319608516614,1596849201165389824,2022-11-27T12:51:32.000Z,en,0,0,0,0,everyone,"Top of the morning. Global warming is a real threat to our communities, to everybody, to everything. stoopid"
1596848741322891264,1549413442666303489,1596848741322891264,2022-11-27T12:49:42.000Z,en,1,0,0,0,everyone,Indur Goklany: “No Empirical Evidence that Anything Bad is Happening B/C of Climate Change” https://t.co/XUQH2KNcpM via @wattsupwiththat
1596848711682097154,3559532721,1596848711682097154,2022-11-27T12:49:35.000Z,en,1,1,2,0,everyone,"It's the same the world over: ""wealthy rail industry execs that say they can't afford to pay workers fair wages all had banner years in net revenue &amp; shareholder giveaways""Strikes are a disaster for economy, passengers, workers &amp; #ClimateChange@LouHaighhttps://t.co/hU9zll3sYB"
1596848654551199744,184333226,1596848654551199744,2022-11-27T12:49:21.000Z,en,1,0,0,0,everyone,"Climate change: Could centuries-old wheat help feed the planet?""That's one of the hopes of scientists combing through 12,000 specimens of wheat and its relatives held in the Natural History Museum's archives.""https://t.co/tq6GqwoAC3"
1596848622611869696,26879085,1596848622611869696,2022-11-27T12:49:14.000Z,en,0,0,0,0,everyone,via @nytimesHow Green is Your Cruise? https://t.co/4IO6xDAlgD
1596848566856654851,1382631473539387394,1596848566856654851,2022-11-27T12:49:01.000Z,en,3,1,6,0,everyone,Climate change initiative program under Yali.We are team who believe that you treat the environment well and it will treat well. @MendyAhbizzy @YALIRLCEA @USAIDAfrica @USAID @redscardan @menyajulius1 https://t.co/Z6lJzUWP7m
1596848409394102272,22006322,1596848409394102272,2022-11-27T12:48:23.000Z,en,0,0,0,0,everyone,Buying Manager - UtilitiesJob Advert    Are you an energy procurement specialist? Are you passionate about Climate Change? Are you looking for the opportunity to make a tangi... #Bolton #BoltonJobs #UKJobshttps://t.co/9b6JDXyYn5
1596848400145985536,48329695,1596848400145985536,2022-11-27T12:48:21.000Z,en,0,0,0,0,everyone,“There’s No Emergency” – Dissident Climatologist Dr Judith Curry on Climate Change https://t.co/OSZELMAkdI via @wattsupwiththat
1596848324514312193,222066925,1596848324514312193,2022-11-27T12:48:03.000Z,en,0,0,0,0,everyone,Climate policy and actions: New assessment tools can help with design and implementation Mitigation Action Assessment Protocol (MAAP) tools https://t.co/8SzqLsE5YK via @worldbank
1596848297746042880,1193424937668825089,1596848297746042880,2022-11-27T12:47:56.000Z,en,0,0,0,0,everyone,"Food-, land-, and climate change mitigation-gaps for 2050.jpg was just added to Category:Sustainable development on Wikimedia Commons. See info and license on https://t.co/gpvCe6fbDB #SDG https://t.co/1x7RvMrd0h"
1596848183266902018,905898757077729281,1596848183266902018,2022-11-27T12:47:29.000Z,en,0,0,0,0,everyone,“There’s No Emergency” – Dissident Climatologist Dr Judith Curry on Climate Change – Watts Up With That? https://t.co/bk0jngmua1
1596848115050487808,1308881028,1596848115050487808,2022-11-27T12:47:13.000Z,en,3,3,18,1,everyone,"New planters helping a bit with the extreme #ClimateGrief induced by hearing @LewishamCouncil explaining that because of climate change causing hot dry summers, we will likely see more #insurance claims for #subsidence, which makes it even more urgent to fell #SenlacPlane 🤔 https://t.co/seaqCsqvAX"
1596848090337931270,1381888308217704451,1596848090337931270,2022-11-27T12:47:07.000Z,en,3,0,6,0,everyone,China and the EU Work Together to Meet the Challenges of Climate Change https://t.co/JHVRS7LqJ6
1596848018170462212,14250027,1596848018170462212,2022-11-27T12:46:50.000Z,en,0,0,0,0,everyone,New Study: The CO2-Drives-Global-Warming Theory Is 'Obsolete And Incorrect' https://t.co/sUXMBZX8ef@TiceRichard @TalkTV #TalkTV
1596848012017676289,338076226,1596848012017676289,2022-11-27T12:46:48.000Z,en,0,0,0,0,everyone,How Green is Your Cruise? https://t.co/bgRfSZB4CA https://t.co/R3Jgv2oJrt
1596847755338489857,5566092,1596847755338489857,2022-11-27T12:45:47.000Z,en,0,0,1,0,everyone,The latest The Fort Lauderdale Daily! https://t.co/k0MmpHXHaO #globalwarming #quezoncity
1596847753526906880,1009826766544752640,1596847753526906880,2022-11-27T12:45:47.000Z,en,0,0,0,0,everyone,"#GujaratKiBaatTo fight climate change, the Gujarat government has decided to provide special subsidies to Gaushala, Panjrapole, and educational and charitable institutions for setting up biogas plants."
1596847712338554880,1556352408405557250,1596847712338554880,2022-11-27T12:45:37.000Z,en,31,8,33,1,everyone,"Over 70 percent of children aged 7-12 now afraid of climate changeSure scare our young half to death.  Makes them easier to control,imo. When they reach adulthood, no doubt there will be mental issues.  https://t.co/SzIPjrzHkA"
1596847619636334593,1537800071420469248,1596847619636334593,2022-11-27T12:45:15.000Z,en,0,0,0,0,everyone,Pakistan urges world to step up against climate changeFederal Minister for Poverty Alleviation and Social Safety and Chairperson Benazir Income Support Program Shazia Marri speaks during the 2...#pakistan #news #pakistannews #paknews #pakistanliven...
1596847469618339840,1245416425252171776,1596847469618339840,2022-11-27T12:44:39.000Z,en,0,0,0,0,everyone,"David Bowie - Blackstar (2016): The rapper covers Hell disagreeably, but breathes out when they try to tackle climate change. 8.5/10 https://t.co/6gps2wieys"
1596847454762127364,1583301464104980480,1596847454762127364,2022-11-27T12:44:35.000Z,en,0,0,0,0,everyone,The 27th session of the Conference of the Parties (COP27) to the United Nations Framework Convention on Climate Change is held in the Egyptian coastal city of Sharm El-Sheikh from Nov 6 to 18. https://t.co/wrVScYCqP3
