id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,referenced_tweets,text,reference_tweet_id
1549804307507286017,1352384061088608257,1549804307507286017,2022-07-20T17:11:55.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]","Congress just, once against, voted to heap more money to the US military, beyond even the increase the White House asked for. The military is one of the largest polluters on the planet! https://t.co/98eEi1hVeg",1549795017039945731
1549804305816887296,3267456386,1549804305816887296,2022-07-20T17:11:55.000Z,en,37,12,162,4,"[{'type': 'quoted', 'id': '1549795017039945731'}]",Can’t Biden at least end his coronavirus public health state of emergency first?The American people can only handle one hysterical moral panic at a time! https://t.co/eocdG9H0FA,1549795017039945731
1549803883559624704,188688862,1549803883559624704,2022-07-20T17:10:14.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",#clear_and_present_danger: #climate_change. Dixit #Biden / #POTUS. https://t.co/zBVHC8Z8tw,1549795017039945731
1549803842421800960,1469113689274032139,1549803842421800960,2022-07-20T17:10:04.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]","If it was such an emergency you'd already have a list, Brandon. https://t.co/Hr72d7oRW1",1549795017039945731
1549803704064233472,2381055306,1549803704064233472,2022-07-20T17:09:31.000Z,en,1,1,5,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",You all are totally insane and incapable of leading a country ‼️‼️💯💯🇺🇸🇺🇸🇺🇸 https://t.co/Thk3Do62uo,1549795017039945731
1549803683772260356,1454861529615056901,1549803683772260356,2022-07-20T17:09:26.000Z,zxx,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",https://t.co/JrOMifJfnu https://t.co/aCUrY8sqmJ,1549795017039945731
1549803304120614914,102801892,1549803304120614914,2022-07-20T17:07:56.000Z,en,2,0,6,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",We must implement real change NOW! https://t.co/Hur5TaeXit,1549795017039945731
1549803088319459328,708445142869516289,1549803088319459328,2022-07-20T17:07:04.000Z,en,0,1,1,1,"[{'type': 'quoted', 'id': '1549795017039945731'}]",Summer is a clear and present danger ro the United States.IT'S AN EMERGENCY!!!! https://t.co/8oa2cXH9fp,1549795017039945731
1549802436931485696,19841902,1549802436931485696,2022-07-20T17:04:29.000Z,en,3,1,8,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]","did someone say ""clear and present danger"" @HuntClancy https://t.co/SvVN1Nhe4T https://t.co/tMYugdDHra",1549795017039945731
1549802380048441347,1501294753232662539,1549802380048441347,2022-07-20T17:04:15.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",I would like an update from your good friends and supporters at @BlackRock and their funding of over 160 coal-fired plants in China?  Missed that lil WH Twitter wordsmithers?  Pathetic https://t.co/KCnkxPyFQU,1549795017039945731
1549802305742147586,1226277923709169667,1549802305742147586,2022-07-20T17:03:58.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",Prove it!! https://t.co/bk3zjdqo3v,1549795017039945731
1549802146387832833,2384589829,1549802146387832833,2022-07-20T17:03:20.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]","“Climate change is a clear and present danger to the United States.” Let’s come together, act, and meet the necessary climate goals (1.5°) and solutions. https://t.co/xVJWKrVuSI",1549795017039945731
1549801993580924928,38473929,1549801993580924928,2022-07-20T17:02:43.000Z,art,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",🌎🌲🆘🛟!! https://t.co/KJKDgJ845R,1549795017039945731
1549801869421285378,756643373847572480,1549801869421285378,2022-07-20T17:02:14.000Z,zxx,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",https://t.co/y8X7IXHBID https://t.co/vg3uAdld5r,1549795017039945731
1549801632606683136,921460356,1549801632606683136,2022-07-20T17:01:17.000Z,en,3,3,20,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",So picayune as to be meaningless. This might just piss the base off more. https://t.co/yILmAM6h5m,1549795017039945731
1549801351508627456,3185403493,1549801351508627456,2022-07-20T17:00:10.000Z,en,0,1,1,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",Not eating bugs and not putting a mask back on Brandon https://t.co/I1zxZ5HkiM,1549795017039945731
1549801125066559489,1422164062708850693,1549801125066559489,2022-07-20T16:59:16.000Z,en,0,1,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]","And SCOTUS will shoot you down again and again, for your UNCONSTITUTIONAL behavior. Aren't you sick and tired of losing? Why not read a real history book about the Constitution, since you clearly know very little about it.... https://t.co/hly7jOAwHb",1549795017039945731
1549800969256312832,1346175814270935040,1549800969256312832,2022-07-20T16:58:39.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",Everyone is about to get a lot poorer https://t.co/ZduWhCT5d7,1549795017039945731
1549800942668767233,902468143263744000,1549800942668767233,2022-07-20T16:58:33.000Z,en,0,1,3,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",We gave them permission with covid. Stfu and obey https://t.co/Hyg7fM1GGi,1549795017039945731
1549800661457551361,25257411,1549800661457551361,2022-07-20T16:57:26.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]","For every moment we wait, to increase profits, ecosystems are destroyedEcosystems humans directly/indirectly rely upon https://t.co/tmViyunUT2",1549795017039945731
1549800556511854593,354041953,1549800556511854593,2022-07-20T16:57:01.000Z,en,9,4,25,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]","Since Biden is setting the precedent, good to know President Trump or DeSantis wont have to go through Congress to take care of the clear and present danger that leftist extremism poses to the health and safety of Americans. https://t.co/5VA2TwsFpr",1549795017039945731
1549800536399962112,781869059805745152,1549800536399962112,2022-07-20T16:56:56.000Z,en,1,0,2,1,"[{'type': 'quoted', 'id': '1549795017039945731'}]",There is no climate emergency. This is a naked power grab. Joe Biden is a clear and present danger to the United States republic. https://t.co/E1OFn029Kk,1549795017039945731
1549800480678854658,1501294753232662539,1549800480678854658,2022-07-20T16:56:43.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",Golly!  From fist bumping with Saudi pariah climate terrorists to now this.  Why does confusion and Alzheimers thinking come to mind?  Fraud! https://t.co/KCnkxPyFQU,1549795017039945731
1549800335971176453,1589742631,1549800335971176453,2022-07-20T16:56:08.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",King Cornpop All Hail! https://t.co/dNHinx2ClI,1549795017039945731
1549800140440887297,791790123478241280,1549800140440887297,2022-07-20T16:55:22.000Z,en,0,1,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",I can think of one thing that's a clear and present danger and it isn't this hoax called climate change https://t.co/sZhxv4kJVZ,1549795017039945731
1549799944885780481,1520044687217856512,1549799944885780481,2022-07-20T16:54:35.000Z,en,0,0,2,1,"[{'type': 'quoted', 'id': '1549795017039945731'}]","They really don’t have a clue.  Climate is the least of our concerns. Inflation 40 year high, gas prices are high, babies are starving, terrorists, drugs, gangs, rapists are pouring into our country freely. https://t.co/0Cpi8ix0o6",1549795017039945731
1549799916226023424,222195944,1549799916226023424,2022-07-20T16:54:28.000Z,en,1,0,2,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",So far only the WH has proven to be a Clear and present danger.Impeach   Biden for lies and attacks on Americans. https://t.co/GLcnKYcywT,1549795017039945731
1549799900593811456,1060961027607605248,1549799900593811456,2022-07-20T16:54:24.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]","He couldn't do this before bc he was negotiating. Now that has played out, he will begin the executive orders which serve not only to set policy, but also to *put pressure on Congress* to pass legislation. Don't like it? Pass a law. Biden knows how to play the game. https://t.co/JglnvOvwuu",1549795017039945731
1549799741105401856,755930626566389760,1549799741105401856,2022-07-20T16:53:46.000Z,en,0,1,1,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",The White House is the crisis. https://t.co/GuQ1fCncPW,1549795017039945731
1549799712294948867,972527426713653254,1549799712294948867,2022-07-20T16:53:39.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]","In a pig’s eye, he will!Sweet nut-cracking, suffocating, air-conditioned space colony, here I come! https://t.co/xSoyVeRwdN",1549795017039945731
1549799709744648192,1255633104,1549799709744648192,2022-07-20T16:53:39.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",More poor people will die due to climate policy than from actual climate change https://t.co/J6MnJwB1HW,1549795017039945731
1549799664605573121,434418589,1549799664605573121,2022-07-20T16:53:28.000Z,en,6,1,18,1,"[{'type': 'quoted', 'id': '1549795017039945731'}]","Again, when everything is an ""emergency,"" nothing is truly an emergency. https://t.co/rzmxaT90co",1549795017039945731
1549799502285926402,499154896,1549799502285926402,2022-07-20T16:52:49.000Z,en,119,17,232,3,"[{'type': 'quoted', 'id': '1549795017039945731'}]","His actions will do nothing to prevent the climate from changing.However, he will make gas prices go higher, he’ll make the CCP &amp; Russia wealthier, &amp; he will destroy tens of thousands of jobs which will lead to depression, drug use, alcoholism, suicide, &amp; destroyed communities. https://t.co/avUMTutDv9",1549795017039945731
1549799238556532736,1487106023483609089,1549799238556532736,2022-07-20T16:51:47.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",This is so obviously a shameless power-grab.#DoNotComply https://t.co/wIbNWvSRtp,1549795017039945731
1549799033593647109,1531841665278812160,1549799033593647109,2022-07-20T16:50:58.000Z,en,1,1,6,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",America is stabbing itself to death. This is so fun to watch. https://t.co/8ddrHZ60Ig,1549795017039945731
1549798990803337216,1198629303958802432,1549798990803337216,2022-07-20T16:50:47.000Z,qht,3,1,2,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",#DoNotComply https://t.co/rPllvYsSgW,1549795017039945731
1549798617879158784,1171793868,1549798617879158784,2022-07-20T16:49:19.000Z,en,86,22,179,2,"[{'type': 'quoted', 'id': '1549795017039945731'}]","Notice you they don't even bother to deny that they're circumventing Congress, they're actually bragging about it. https://t.co/gmEAsUIRsc",1549795017039945731
1549798336261226499,737753101311082496,1549798336261226499,2022-07-20T16:48:11.000Z,en,6,0,10,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]","All 👀on @POTUS Biden to take bold action for #PeoplevsFossilFuels. That must include:🚨Declaring a #ClimateEmergency🛑Ending new fossil fuel leasing, projects and exports #PeoplevsFossilFuels @FightFossils ☀️More action to boost a just transition to renewables https://t.co/C7MfbxeyEa",1549795017039945731
1549798126491500544,3267456386,1549798126491500544,2022-07-20T16:47:21.000Z,en,18,8,110,1,"[{'type': 'quoted', 'id': '1549795017039945731'}]",Phase 2 https://t.co/eocdG9H0FA,1549795017039945731
1549797901819330567,519897737,1549797901819330567,2022-07-20T16:46:28.000Z,en,3,5,33,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",today Biden is going to announce that in a few weeks Biden will probably do something. absolutely massive news here. https://t.co/QGDweGU9u3,1549795017039945731
1549797866469593091,1347730118697918464,1549797866469593091,2022-07-20T16:46:19.000Z,en,0,1,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",Would like to thank @brianschatz for getting out ahead and leading on this issue by publicly calling on the Biden administration to take action https://t.co/YMHYZLisst,1549795017039945731
1549797839508848643,1549401596932546561,1549797839508848643,2022-07-20T16:46:13.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",..maybe Biden should limit our liberty until conditions improve? https://t.co/xUTuFY646q,1549795017039945731
1549797636684873729,1234690615553617920,1549797636684873729,2022-07-20T16:45:25.000Z,en,1,0,7,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",DECLARE IT AS A STATE OF EMERGENCY YOU COWARDS https://t.co/EloWi53eXd,1549795017039945731
1549797354622095362,43772739,1549797354622095362,2022-07-20T16:44:17.000Z,tr,1,0,6,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]","Başkan Biden: - İklim değişikliği Amerika Birleşik Devletleri için açık ve mevcut bir tehlikedir - Kongre bu acil duruma müdahale etmediği için yapacağımBiden, Önümüzdeki haftalarda, bu acil durumla mücadele için ek yürütme eylemlerini açıklayacak. https://t.co/Rl8JXJ8VYj",1549795017039945731
1549797330945134593,1015829495616434176,1549797330945134593,2022-07-20T16:44:12.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",The sooner this wrong-headed lame duck White House misguided by Leftism is replaced by a GOP POTUS the better. The American people don’t like getting scr#wed. https://t.co/PVouOdOrSH https://t.co/NxYhHrapB0,1549795017039945731
1549797308359135233,1145936418889318400,1549797308359135233,2022-07-20T16:44:06.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]","okay,, good https://t.co/gbVh3eos2X",1549795017039945731
1549797283105050624,1324862138347884545,1549797283105050624,2022-07-20T16:44:00.000Z,en,1,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",The only climate change is the climate we were used to before 2020 https://t.co/YRbZjcU2z8,1549795017039945731
1549797246392320000,15627801,1549797246392320000,2022-07-20T16:43:52.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",His party controls Congress… but the social media staff at the @WhiteHouse is doing great! https://t.co/PFnb84zHo7 https://t.co/WKP8NSrqUs,1549795017039945731
1549796865755025411,101381642,1549796865755025411,2022-07-20T16:42:21.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",Because fuck Manchin. https://t.co/HoC9GRhhfu,1549795017039945731
1549796815968559104,56379615,1549796815968559104,2022-07-20T16:42:09.000Z,en,4,0,5,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",THE DNC CHAIR IS A COAL LOBBYIST! https://t.co/YsMWvDwaLS,1549795017039945731
1549796750692683779,1276327333,1549796750692683779,2022-07-20T16:41:53.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",He is an out of touch wack job. You are all buffoons. Good luck finding work after this massive debacle. https://t.co/xq8jPtXsyZ,1549795017039945731
1549796736843059202,52358817,1549796736843059202,2022-07-20T16:41:50.000Z,en,0,1,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]","Yes, please. https://t.co/Lzd8HLcRhq",1549795017039945731
1549796586477293568,3018405203,1549796586477293568,2022-07-20T16:41:14.000Z,en,0,0,2,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]","Good afternoon, senator @JoeManchinWV. I won't be able to attend the press conference today, could you please take good notes and report out? Thank you. https://t.co/5sQ1wJElhc",1549795017039945731
1549796494584291329,1537991301735403520,1549796494584291329,2022-07-20T16:40:52.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]","So it’s a climate emergency or not, can you people get anything right? Jesus don’t strain yourselves it’s only the planet right? https://t.co/BO1GebZurU",1549795017039945731
1549796451844333572,1094752207080247298,1549796451844333572,2022-07-20T16:40:42.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",Finally!! https://t.co/k1uFHjVb8p,1549795017039945731
1549796370105630727,903591517494943745,1549796370105630727,2022-07-20T16:40:23.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",The current Mexican government is both a risk to the US national security and a clear and present danger to the stability of the region. https://t.co/uHpaoe5Kce,1549795017039945731
1549796330339540992,296064957,1549796330339540992,2022-07-20T16:40:13.000Z,en,0,0,2,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",What if he called and yelled at Manchin too? I want to see some of that East coast nice from the President. https://t.co/o4ipzB45lR,1549795017039945731
1549796168733003779,824717161662910466,1549796168733003779,2022-07-20T16:39:35.000Z,art,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",✊✊✊ https://t.co/lvuLqoiyEJ,1549795017039945731
1549796137074401285,894994323254726656,1549796137074401285,2022-07-20T16:39:27.000Z,qht,1,0,1,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",#ClimateEmergency #ClimateAction https://t.co/UdRpLGOaHL,1549795017039945731
1549795739320176641,1496886059220799489,1549795739320176641,2022-07-20T16:37:52.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",Climate change is a hoax. https://t.co/9Km2Ad0pac,1549795017039945731
1549795723159404545,1345940180,1549795723159404545,2022-07-20T16:37:48.000Z,en,0,2,15,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",lol 😂 we’re doomed https://t.co/RKDbkyt9u9,1549795017039945731
1549795685192679427,981405378,1549795685192679427,2022-07-20T16:37:39.000Z,zxx,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",https://t.co/rF0hHZ7y6m,1549795017039945731
1549795569249525761,1549195479694675969,1549795569249525761,2022-07-20T16:37:12.000Z,en,2,0,3,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",I think @POTUS is a clear and present danger to the USofA 🇺🇸- Barb https://t.co/z1SN7LhduC,1549795017039945731
1549795480640622593,48420486,1549795480640622593,2022-07-20T16:36:51.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",".Thank you @POTUS ,@WHCOS, @WhiteHouse https://t.co/HY3FANB2YC",1549795017039945731
1549795433320415233,1902280393,1549795433320415233,2022-07-20T16:36:39.000Z,en,0,1,2,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]","Do now. Not ""in the coming weeks"" Jesus Christ. https://t.co/DawGQk6Xd5",1549795017039945731
1549795339112251396,377526362,1549795339112251396,2022-07-20T16:36:17.000Z,eu,0,0,0,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",Papa Biden https://t.co/pNy4JhodWz,1549795017039945731
1549795330559991809,976985331370287106,1549795330559991809,2022-07-20T16:36:15.000Z,en,0,0,2,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",Biden should go big or go home on declaring climate change an emergency. https://t.co/VIf6C8mKFc,1549795017039945731
1549795252181303301,1592307180,1549795252181303301,2022-07-20T16:35:56.000Z,zxx,0,0,1,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",https://t.co/KLkgDR0OEN https://t.co/XFZInutHm8,1549795017039945731
1549795137177260033,1455294902451904516,1549795137177260033,2022-07-20T16:35:29.000Z,en,3,8,9,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]","Today @POTUS will reiterate that: - Climate change is a clear and present danger to the United States- Since Congress is not acting on this emergency, President Biden willIn the coming weeks, @POTUS will announce additional executive actions to combat this emergency. https://t.co/xEk4iUu1My",1549795017039945731
1549795086384480258,102245608,1549795086384480258,2022-07-20T16:35:17.000Z,art,0,1,1,0,"[{'type': 'quoted', 'id': '1549795017039945731'}]",👇🏻 https://t.co/ZruLvRrnMf,1549795017039945731
1550070266755153920,1016999096220037121,1550070266755153920,2022-07-21T10:48:45.000Z,en,2,0,0,0,"[{'type': 'quoted', 'id': '1549797384330297346'}]",🚨#Asia #CSOs: you have until by 4 Aug. to register here https://t.co/5Mt4zzybaX to join 📢 the upcoming consultation and until 31 July to submit written information📰here https://t.co/a18STnsHBM to contribute to the right to #adequatehousing &amp; #climatechange report @UN_HRC. https://t.co/w9ankv5SS5,1549797384330297346
1550029033466826752,921209387489693696,1550029033466826752,2022-07-21T08:04:54.000Z,qht,0,0,1,0,"[{'type': 'quoted', 'id': '1549797384330297346'}]",#housing #climatechange #climateadaptation #climateresilience #HumanRights https://t.co/KSdCHF4kND,1549797384330297346
1549991917550993409,3000778582,1549991917550993409,2022-07-21T05:37:25.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549797384330297346'}]","Asia-Pacific regional consultation for the forthcoming report by the @adequatehousing to the UNHRC on climate change and housing will be held on 5 Aug, 14:00 CEST https://t.co/zr22xT638O",1549797384330297346
1550217141252530176,1316225085393367040,1550217141252530176,2022-07-21T20:32:22.000Z,qme,0,1,0,0,"[{'type': 'quoted', 'id': '1549806904745926656'}]",@BauerKahan https://t.co/h7FsnyTCJl,1549806904745926656
1550147840801812481,1218908401444499457,1550147840801812481,2022-07-21T15:57:00.000Z,cs,4,5,21,0,"[{'type': 'quoted', 'id': '1549806904745926656'}]","500 let záznamů o suchu na jihovýchodě USA.Krásně zpracovaný graf, podobný pro ČR najdete na @Intersucho ;-) https://t.co/VijjLoNk3S",1549806904745926656
1550102484307279873,3395346424,1550102484307279873,2022-07-21T12:56:46.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549806904745926656'}]",Beautiful. https://t.co/erj1izXqIK,1549806904745926656
1550065264917635074,3080495475,1550065264917635074,2022-07-21T10:28:52.000Z,es,0,0,1,0,"[{'type': 'quoted', 'id': '1549806904745926656'}]","El sudoeste de EE.UU. con una sequía nunca vista en 5 siglos. Ero seguimos sacando gas de fracking que el capitalismo es incapaz de sostenerse sin él.¿El planeta?, ¿La vida? Bah, cosas secundarias https://t.co/RZaTlc0n1l",1549806904745926656
1549976622903619584,613926689,1549976622903619584,2022-07-21T04:36:38.000Z,en,5,3,29,0,"[{'type': 'quoted', 'id': '1549806904745926656'}]","Soon it will look pretty cheap to desal (solar PV + RO + pumps + canals + pipes) enough water to top up the Colorado River, compared to downstream economic failures from inadequate water supplies. https://t.co/dVLCKNosDV",1549806904745926656
1549967495796236289,1364441587,1549967495796236289,2022-07-21T04:00:22.000Z,qht,0,0,0,0,"[{'type': 'quoted', 'id': '1549806904745926656'}]",#Fightclimatechange https://t.co/M98wf60kzq,1549806904745926656
1549964300902486018,446821207,1549964300902486018,2022-07-21T03:47:40.000Z,en,0,0,2,0,"[{'type': 'quoted', 'id': '1549806904745926656'}]",Who doesn’t love a good Hovmöller diagram with clear annotations https://t.co/ImgnfiGDUl,1549806904745926656
1549911982073171968,17271903,1549911982073171968,2022-07-21T00:19:47.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549806904745926656'}]",#climate megadrought 😳😳😳😳 #drought #ClimateEmergency #ClimateCrisis #fire #Crop failure https://t.co/GMa50YZBI0,1549806904745926656
1549903253118132224,123095638,1549903253118132224,2022-07-20T23:45:06.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549806904745926656'}]","Just drove from Charlotte to Los Angeles and then up to Seattle, and the lack of water is scary. Lakes, reservoirs, rivers, creeks, all of them low or empty. https://t.co/fggLXmvmwm",1549806904745926656
1549889863083872256,427572334,1549889863083872256,2022-07-20T22:51:53.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549806904745926656'}]",Worth watching/reading https://t.co/hfrJTFrszp,1549806904745926656
1549855821714145281,231890484,1549855821714145281,2022-07-20T20:36:37.000Z,en,1,0,2,0,"[{'type': 'quoted', 'id': '1549806904745926656'}]",@FloridaTechAMS Quite impressive. Not yet the duration of the 1572-1600 mega-drought - but time will tell. https://t.co/hq4rpFyBSO,1549806904745926656
1549817822766723072,1461852410062651394,1549817822766723072,2022-07-20T18:05:37.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549806904745926656'}]","As has been mentioned many places before, the 20th century was abnormally wet in SW US. Expect serious water problems to be the norm going forward. https://t.co/vwELDDstpW",1549806904745926656
1549815984579567618,11178672,1549815984579567618,2022-07-20T17:58:19.000Z,en,3,1,10,0,"[{'type': 'quoted', 'id': '1549806904745926656'}]",Also worth noting how much (in a good way) @nytopinion has evolved - giving folks like tree-ring scientist @griffithdan more than 750 words to tell vital stories. The more the paper moves from the stale op-ed model (sharp-edged arguments that stir pots &amp; evaporate) the better. https://t.co/xsgDZaSKyk,1549806904745926656
1549814476937072640,2597248255,1549814476937072640,2022-07-20T17:52:20.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549806904745926656'}]",The current Southwest US megadrought is the driest since at least 1520. https://t.co/p5pLOK2Rls,1549806904745926656
1549811679281590273,546190369,1549811679281590273,2022-07-20T17:41:13.000Z,en,7,0,19,1,"[{'type': 'quoted', 'id': '1549806904745926656'}]","""The authors concluded that there was probably not a drought as severe as today’s in the past 1,200 years."" https://t.co/HRNmdQL9SL",1549806904745926656
1549808507570032643,1111810491804860416,1549808507570032643,2022-07-20T17:28:36.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549806904745926656'}]",'Driest since 1520' https://t.co/8TdbMbPw4K,1549806904745926656
1549788355956658176,1265323446377963520,1549786963254853635,2022-07-20T16:08:32.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549787591435755522'}, {'type': 'replied_to', 'id': '1549786963254853635'}]",@FoxNews Speaking of blazes… https://t.co/nlc0c5jPic,1549787591435755522
1549737343137026048,1281659299597619201,1549737343137026048,2022-07-20T12:45:49.000Z,qht,0,0,1,0,"[{'type': 'quoted', 'id': '1549727974018228224'}]",#ThankYouBiden https://t.co/hKGKx2n33v,1549727974018228224
1549734426053165058,22387681,1549734426053165058,2022-07-20T12:34:14.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1549727974018228224'}]",And he would be absolutely on the money on this one. https://t.co/8j6lQObJXt,1549727974018228224
1549832603678670848,482985002,1549832603678670848,2022-07-20T19:04:21.000Z,en,1,0,6,0,"[{'type': 'quoted', 'id': '1549832056032690176'}]","Regardless of inflation percentages, no one cares about climate change. https://t.co/63SgfeRGX2",1549832056032690176
1549664334078427136,8456812,1549664334078427136,2022-07-20T07:55:43.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549662219746639872'}]","When people say we need to mobilize around climate change as if we’re fighting a war, they aren’t speaking metaphorically https://t.co/fSjKgtJrJg",1549662219746639872
1549664028145893377,850970098567348224,1549664028145893377,2022-07-20T07:54:30.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1549662219746639872'}]","""Yesterday was the busiest day for @LondonFire since the second World War.""Remember that Johnson, when mayor of London, made drastic cuts to London's fire-fighting capabilities &amp; when criticised on it, said ""Get stuffed"" to the person making the criticism.Never vote Tory. https://t.co/YeLJMEhDKF",1549662219746639872
1549662961928736770,776649588,1549662961928736770,2022-07-20T07:50:16.000Z,en,0,0,2,0,"[{'type': 'quoted', 'id': '1549662219746639872'}]","Some WW2…Climate change is R E A L Please start making a change, take action, change how you live!!! We ARE BURNING OUR HOMES AND ACTING LIKE ITS A NICE LIL SUMMER HOLIDAY!!! https://t.co/g2HYicgxKv",1549662219746639872
1550140704466210818,558812434,1550140704466210818,2022-07-21T15:28:38.000Z,en,3,0,8,0,"[{'type': 'quoted', 'id': '1549837058344042496'}]",NO vax but instead Digital ID where they can track your every move and if they disapprove even freeze your bank account! https://t.co/bc2fIEYd18,1549837058344042496
1550082043324817408,1549861823297585154,1550082043324817408,2022-07-21T11:35:32.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549837058344042496'}]",Pretty sure pfizer is negotiating a contract with the governments around the world for an mRNA vaccine for climate change https://t.co/GMtGNIfYJs,1549837058344042496
1549931753053163520,804130020952195072,1549931753053163520,2022-07-21T01:38:20.000Z,en,0,1,0,0,"[{'type': 'quoted', 'id': '1549837058344042496'}]","The same fools that vax their kids, buy that, b4 they bother to learn about a non-vax-vax that can kill, but can't immunize.Then, you will decide on distancing, for Cli. Change safety.My scientists say that for Cli.Change,moving to the Moon would be the alternative, to be safe https://t.co/a9RHchnWNb",1549837058344042496
1549891473507815425,1480931517241217024,1549891473507815425,2022-07-20T22:58:17.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1549837058344042496'}]","We, the scientists are working hard on a vaccine now. Stand by https://t.co/o7t6gmuRsm",1549837058344042496
