id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text,hashtags,hashtag_count,uppercase_count,uppercase_pct,exclamation_mark_count,question_mark_count,url_count,mention_count,emojie_count,followers_count,engagement_score,sentiment_score,sentiment_category,avg_replies_sentiment,avg_quotes_sentiment,avg_conversation_sentiment,var_replies_sentiment,var_quotes_sentiment,var_conversation_sentiment,pct_similar_sentiment_replies,pct_similar_sentiment_quotes,clean_text,var_replies_semantic,var_quotes_semantic,var_conversation_semantic,GS_controversiality_score
1557110071192084481,2765561,1557110071192084481,2022-08-09T21:02:25.000Z,en,0,0,0,0,everyone,Can philanthropy rise to the challenge of combating climate change? https://t.co/qI8FS9YqPC https://t.co/xVmbX8BHtr,[],0,0,11,0,1,2,0,0,836.0,0.0,0.0772,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,can philanthropy rise challenge combating climate change,0.0,0.0,0.0,0
1557088825867894786,258053412,1557088825867894786,2022-08-09T19:38:00.000Z,en,1,0,0,0,following,Want to work in a friendly team that’s tackling climate change and making people &amp; places healthier? I’m hiring a Senior Administration Officer in Nottingham:https://t.co/E2oz24UbTA,[],0,1,6,0,1,1,0,0,96.0,0.010309278350515464,0.5423,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,want work friendly team thats tackling climate change making people amp place healthier im hiring senior administration officer nottingham,0.0,0.0,0.0,0
1556989723385757696,17469492,1556989723385757696,2022-08-09T13:04:12.000Z,en,9,1,13,0,everyone,"💧 Water stress can have devastating effects on public health, economic development, and global trade. Climate change is only making the problem worse.Here's what governments are doing about it: https://t.co/MDyeKWdPAw https://t.co/0SDlUD4ZNK",[],0,0,8,0,0,2,0,1,514693.0,4.468674591116275e-05,-0.8689,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,water stress devastating effect public health economic development global trade climate change making problem worseheres government,0.0,0.0,0.0,0
1556919504835330048,1435956302811779076,1556919504835330048,2022-08-09T08:25:10.000Z,en,1,0,1,0,everyone,The USA is back in the fight against #climatechange. The Senate just passed $369bn in support for #cleanenergy - its biggest ever commitment. This could be a key inflection point in the mobilization of the global economy toward clean energy. https://t.co/70evcBDHsT,['climatechange' 'cleanenergy'],2,1,5,0,0,1,0,0,17.0,0.1111111111111111,0.7579,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the usa back fight climatechange the senate passed 369bn support cleanenergy biggest ever commitment this could key inflection point mobilization global economy toward clean energy,0.0,0.0,0.0,1
1557154323326435329,879808978183741445,1557154323326435329,2022-08-09T23:58:15.000Z,en,1,0,2,0,everyone,"So, according to science, the richest 10% of the World produce almost 50% of the entire World's CO2 emissions. This 10% is the NWO group that wants the rest of us to be limited due to ""Climate Change"". What a joke. https://t.co/BbQ5UMl503",[],0,1,8,0,0,1,0,0,2337.0,0.0012831479897348161,0.5719,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,so according science richest 10 world produce almost 50 entire worlds co2 emission this 10 nwo group want rest u limited due climate change what joke,0.0,0.0,0.0,0
1557047903595597824,716152735,1557047903595597824,2022-08-09T16:55:23.000Z,en,2,0,2,0,everyone,Climate change: wildfire risk has grown nearly everywhere – but we can still influence where and how fires strike https://t.co/DYGJM4zJYo #cdnpoli #Toronto #Ottawa #bcpoli #abpoli #onpoli #yvr #yyj,['cdnpoli' 'Toronto' 'Ottawa' 'bcpoli' 'abpoli' 'onpoli' 'yvr' 'yyj'],8,0,6,0,0,1,0,0,841.0,0.004750593824228029,-0.3182,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change wildfire risk grown nearly everywhere still influence fire strike cdnpoli toronto ottawa bcpoli abpoli onpoli yvr yyj,0.0,0.0,0.0,0
1556879542379315207,101156573,1556879542379315207,2022-08-09T05:46:22.000Z,en,0,0,0,0,everyone,"The U.S. Senate on Sunday passed a sweeping $430 billion bill intended to fight climate change, lower drug prices and raise some corporate taxes, a major victory for President Joe Biden #energy #renewables https://t.co/tjo2OTlOTC",['energy' 'renewables'],2,1,7,0,0,1,0,0,130.0,0.0,-0.4019,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the us senate sunday passed sweeping 430 billion bill intended fight climate change lower drug price raise corporate tax major victory president joe biden energy renewables,0.0,0.0,0.0,0
1557061849614409728,15949585,1557061849614409728,2022-08-09T17:50:48.000Z,en,0,0,0,0,everyone,"Another wave of extreme heat targets Europe, prompting alerts #climatechange https://t.co/q4ZN89wt4P",['climatechange'],1,0,6,0,0,1,0,0,2434.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,another wave extreme heat target europe prompting alert climatechange,0.0,0.0,0.0,0
1557118763081895936,1464540770,1557118763081895936,2022-08-09T21:36:57.000Z,en,0,0,0,0,everyone,Understanding Underground Fungi May Help Mitigate Climate Change | The Takeaway | WNYC Studios https://t.co/VwAD3AIcf7,[],0,1,19,0,0,1,0,0,1035.0,0.0,0.4019,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,understanding underground fungi may help mitigate climate change the takeaway wnyc studios,0.0,0.0,0.0,0
1556961144455237635,21729540,1556961144455237635,2022-08-09T11:10:38.000Z,en,0,0,0,0,everyone,"From West Nile to asthma, climate change is aggravating illnesses and hindering our ability to fight them. https://t.co/VMxzLe6IeF",[],0,0,7,0,0,1,0,0,4335.0,0.0,-0.6908,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,from west nile asthma climate change aggravating illness hindering ability fight,0.0,0.0,0.0,0
1557030539030306819,374387457,1557030539030306819,2022-08-09T15:46:23.000Z,en,0,0,1,0,everyone,"""Fighting inflation with climate action"" by Manuela Andreoni | NYT #Climate https://t.co/PGxMXxZhSs https://t.co/EsjG97z9Xr",['Climate'],1,1,14,0,0,2,0,0,128.0,0.007751937984496124,-0.3612,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fighting inflation climate action manuela andreoni nyt climate,0.0,0.0,0.0,0
1557062280122089472,344170509,1557062280122089472,2022-08-09T17:52:31.000Z,en,0,0,0,0,everyone,Chuck Schumer Delivers on Climate Change and Health Care Deal - The New York Times https://t.co/lHATwlbcv8,[],0,0,16,0,0,1,0,0,167.0,0.0,0.4939,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chuck schumer delivers climate change health care deal the new york times,0.0,0.0,0.0,0
1557079279132884992,131410601,1557079279132884992,2022-08-09T19:00:03.000Z,en,0,0,0,0,everyone,"Persefoni's Sustainability Decoded, passes the mic to GenZ for episode 7. This week we brought in Persefoni's Anissa Vasquez and Kevin Stephen to talk about why fighting climate change is so personal. Listen here! https://t.co/IkAUmnBgHA https://t.co/1IxumfrnjS",[],0,0,9,1,0,2,0,0,70.0,0.0,-0.4199,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,persefonis sustainability decoded pass mic genz episode 7 this week brought persefonis anissa vasquez kevin stephen talk fighting climate change personal listen,0.0,0.0,0.0,0
1557006298872430592,188001484,1557006298872430592,2022-08-09T14:10:04.000Z,en,17,2,36,0,everyone,"Need to form a human chain around the turnstiles, do what the climate change protesters did. W eneed to #EmptyOldTrafford until the #GlazersSellManUtd #GlazersOut https://t.co/vcYvnzc1sq",['EmptyOldTrafford' 'GlazersSellManUtd' 'GlazersOut'],3,1,7,0,0,1,0,0,3598.0,0.015282022784106696,-0.2263,Negative,0.3994,0.0,0.3994,0.31904071999999994,0.0,0.31904071999999994,0.0,0.0,need form human chain around turnstile climate change protester w eneed emptyoldtrafford glazerssellmanutd glazersout,0.31904071999999994,0.0,0.31904071999999994,2
1556947400756826113,958321402402111488,1556947400756826113,2022-08-09T10:16:01.000Z,en,0,1,2,0,everyone,"According to a #NASA study, water-stressed plants can potentially detect places that are more likely to catch fire. The rate at which #Plants release water can predict how intense #Wildfire will be. Read more: https://t.co/s7FeCBY2Uv",['NASA' 'Plants' 'Wildfire'],3,1,7,0,0,1,0,0,13420.0,0.00022353028835407198,-0.2732,Negative,0.4588,0.0,0.4588,0.0,0.0,0.0,0.0,0.0,according nasa study waterstressed plant potentially detect place likely catch fire the rate plants release water predict intense wildfire read,0.0,0.0,0.0,0
1557060711490224128,342863309,1557060711490224128,2022-08-09T17:46:17.000Z,en,683,140,2900,20,everyone,"“Over 500 people packed into Da' Shack Farmers Market on Houston street this evening. Beto discussed various topics — from the Uvalde school massacre and universal background checks to teacher pay, women’s rights, and climate change."" https://t.co/Zh3syG9Y8w",[],0,0,5,0,0,1,0,0,2463983.0,0.0015190845395099968,-0.1027,Negative,0.004787969924812035,0.06230000000000001,0.01230588235294118,0.20648513758145368,0.14769586631578946,0.19815634792569656,28.57142857142857,20.0,over 500 people packed da shack farmers market houston street evening beto discussed various topic uvalde school massacre universal background check teacher pay woman right climate change,0.20648513758145368,0.14769586631578946,0.19815634792569659,2
1557004013572349953,1267336310,1557004013572349953,2022-08-09T14:00:59.000Z,en,1,0,1,0,everyone,"Are you interested in climate justice? Take a look at ""Creation Care,"" a webpage put together by @neumc and the Conference Board of Church and Society. They've got ideas and resources churches and individuals looking to fight climate change.🔗 https://t.co/ehaAEF6P6J",[],0,0,6,0,1,1,1,1,142.0,0.013986013986013986,0.8316,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,are interested climate justice take look creation care webpage put together conference board church society theyve got idea resource church individual looking fight climate,0.0,0.0,0.0,0
1557154514368700418,33537967,1557154514368700418,2022-08-09T23:59:01.000Z,en,73,24,445,1,everyone,As I said today at MN/ND flood project (same can be said for taking on climate change):“They say it's the worst flood ever. I know we've all heard that. And then Mother Nature says ‘hold my beer’ and we see another one…what we are doing with this project is thinking ahead.”,[],0,3,5,0,0,0,0,0,2021501.0,0.0002686121507671029,-0.6249,Negative,0.02560434782608696,0.0,0.024537500000000004,0.10213983952569171,0.0,0.09772629288043479,17.391304347826086,0.0,as i said today mnnd flood project said taking climate changethey say worst flood ever i know weve heard and mother nature say hold beer see another onewhat project thinking ahead,0.10213983952569171,0.0,0.09772629288043477,1
1556940349276299264,906082234490290176,1556940349276299264,2022-08-09T09:48:00.000Z,en,4,1,18,0,everyone,"Where my 'liberal left' 'woke' 'PC loving' 'environmental extremist' 'trade union radicals' 'metropolitan elites' at? You're the type of people I want to be following. Not the right wing, self serving, climate change deniers that make up the ugly underbelly of our society",[],0,2,3,0,1,0,0,0,33296.0,0.000690752920683545,-0.0516,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,where liberal left woke pc loving environmental extremist trade union radical metropolitan elite youre type people i want following not right wing self serving climate change denier make ugly underbelly society,0.0,0.0,0.0,0
1557040079478071296,591432567,1557040079478071296,2022-08-09T16:24:18.000Z,en,1,2,11,0,everyone,"I have a theory that even if the world collapse due to climate change and the elites decide to hop on a spaceship to go to mars, they will literally not survive. Greed and power can literally ONLY take you so far. You can really think these people will have the mental power to-",[],0,2,3,0,0,0,0,0,3977.0,0.003519356460532931,-0.2363,Negative,0.38355,0.0,0.38355,0.024354245,0.0,0.024354245,0.0,0.0,i theory even world collapse due climate change elite decide hop spaceship go mar literally survive greed power literally only take far you really think people mental power,0.024354245,0.0,0.024354245,1
1557034656071131138,18255658,1557034656071131138,2022-08-09T16:02:44.000Z,en,0,0,0,0,everyone,"Why Utah’s Mitt Romney, Mike Lee voted against inflation reduction bill calling it “Orwellian”and “bag of hammers.” Yes, they have to critique ANYTHING from the Democrats that will benefit the American people just because it’s from the Democrats! https://t.co/DBN50OlJ6v",[],0,1,10,1,0,1,0,0,1563.0,0.0,0.7177,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,why utahs mitt romney mike lee voted inflation reduction bill calling orwellianand bag hammer yes critique anything democrats benefit american people democrats,0.0,0.0,0.0,0
1557138644078456832,1459689445117075463,1557138644078456832,2022-08-09T22:55:57.000Z,en,0,0,0,0,everyone,Climate change is a Jehovah Witness’s issue. #greennewdeal,['greennewdeal'],1,0,6,0,0,0,0,0,29.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change jehovah witnesss issue greennewdeal,0.0,0.0,0.0,0
1556919955467141120,16029841,1556919955467141120,2022-08-09T08:26:58.000Z,en,0,1,1,1,everyone,"E=NI×❤🧠🐅🦋 NextGen #Clim8PrActivist recipe for influential releases of CH4 using Tipping Point Radiative Easing MAY reduce #GlobalWarming by 8% in 8 years. Just ""Like"" OR Share OR Retweet this message. Join us here https://t.co/bGTGrKOk0v",['Clim8PrActivist' 'GlobalWarming'],2,4,16,0,0,1,0,4,1283.0,0.002336448598130841,0.9325,Positive,0.4019,0.09866666666666667,0.174475,0.0,0.029205333333333326,0.042457835833333325,100.0,33.33333333333333,nextgen clim8practivist recipe influential release ch4 using tipping point radiative easing may reduce globalwarming 8 8 year just like or share or retweet message join u,0.0,0.029205333333333326,0.042457835833333325,1
1556976457028624384,62347531,1556976457028624384,2022-08-09T12:11:29.000Z,en,0,0,0,0,everyone,"Humanity's Biggest Problems Require a Whole New Media Mode - In this era of climate change and crisis, it's time for formats as varied, animal, and leafy as the world they seek to represent. - https://t.co/4WR03LeWXP",[],0,0,8,0,0,1,0,0,720.0,0.0,-0.7783,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,humanitys biggest problems require whole new media mode in era climate change crisis time format varied animal leafy world seek represent,0.0,0.0,0.0,0
1556978782342373376,344687656,1556978782342373376,2022-08-09T12:20:43.000Z,en,2,0,2,0,everyone,Study: Climate change is making 58% of infectious diseases worse https://t.co/ags8kqtCmr,[],0,0,4,0,0,1,0,0,18771.0,0.00021308331557639036,-0.4767,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,study climate change making 58 infectious disease worse,0.0,0.0,0.0,0
1557106166521634820,30927826,1557106166521634820,2022-08-09T20:46:54.000Z,en,1,0,1,0,everyone,Thank you @WPR for having me on to talk about climate change and the Inflation Reduction Act! https://t.co/rzrx7YXZUZ,[],0,1,12,1,0,1,1,0,46309.0,4.318721658389117e-05,0.4199,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thank talk climate change inflation reduction act,0.0,0.0,0.0,0
1557003790389317633,19609379,1557003790389317633,2022-08-09T14:00:06.000Z,en,0,0,1,0,everyone,"Biden's bill for spending and climate change does not include the SALT property tax break for New Jersey that some, like North Jersey Reps. Josh Gottheimer, Mikie Sherrill and Tom Malinowski, have pushed for for years. Is it dead for good? https://t.co/QSXPPi6tRS",[],0,1,11,0,1,1,0,0,23642.0,4.229581694370427e-05,0.0258,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bidens bill spending climate change include salt property tax break new jersey like north jersey reps josh gottheimer mikie sherrill tom malinowski pushed year is dead good,0.0,0.0,0.0,0
1557038280922738688,1430795367075905542,1557038280922738688,2022-08-09T16:17:09.000Z,en,0,0,0,0,everyone,Biden’s Climate-Change Bill Won’t Tax the Middle Class https://t.co/wXYAXUVdYV,[],0,0,23,0,0,1,0,0,1.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bidens climatechange bill wont tax middle class,0.0,0.0,0.0,0
1557037877980266497,1497317636992024585,1557037877980266497,2022-08-09T16:15:33.000Z,en,0,2,5,0,everyone,I can’t wait for the conservative people placed in my life to start suddenly caring about climate change and the poor when Trump is being invaded. It’s always “But what about poverty.” When your god is under fire.,[],0,1,3,0,0,0,0,0,289.0,0.02413793103448276,-0.0516,Negative,-0.3243,0.0,-0.3243,0.21034097999999998,0.0,0.21034097999999998,50.0,0.0,i cant wait conservative people placed life start suddenly caring climate change poor trump invaded its always but poverty when god fire,0.21034097999999998,0.0,0.21034097999999998,2
1557109549743702019,235367240,1557109549743702019,2022-08-09T21:00:21.000Z,en,0,1,0,0,everyone,global warming climate change is storming for her 10s this week she said visibility,[],0,0,0,0,0,0,0,0,2198.0,0.00045475216007276033,0.1531,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global warming climate change storming 10 week said visibility,0.0,0.0,0.0,0
1556910973931245568,106977430,1556910973931245568,2022-08-09T07:51:16.000Z,en,0,0,0,0,everyone,https://t.co/FacaAcyoTITHE TRUTH I TOLD YOU PEOPLE START WEARING YOUR MASK OMICRON &amp; POLIO VIRUS MONKEYPOX GOD SAID HE WILL SEND THESE DISEASES UPON THE EARTH 🌎 YOU CAN'T STOP CLIMATE CHANGE GOD CREATOR OF THE EARTH ? RUMORS OF WAR NOW WHAT AMERICANS,[],0,39,87,0,1,1,0,1,42.0,0.0,0.6701,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truth i told you people start wearing your mask omicron amp polio virus monkeypox god said he will send these diseases upon the earth you cant stop climate change god creator of the earth rumors of war now what americans,0.0,0.0,0.0,0
1556942018429030401,3114886316,1556942018429030401,2022-08-09T09:54:38.000Z,en,0,0,2,0,everyone,Analyzing Renewable Energy Sources of a Developing Country for Sustainable Development: An Integrated Fuzzy Based-Decision Methodology https://t.co/xkQU9aqit2 #mdpiprocesses via @Processes_MDPI #climatechange #renewableenergy #sustainableenergy #development #Pakistan,"['mdpiprocesses' 'climatechange' 'renewableenergy' 'sustainableenergy'
 'development' 'Pakistan']",6,0,9,0,0,1,1,0,266.0,0.00749063670411985,0.2732,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyzing renewable energy sources developing country sustainable development an integrated fuzzy baseddecision methodology mdpiprocesses via climatechange renewableenergy sustainableenergy development pakistan,0.0,0.0,0.0,0
1557001769699377155,2159510411,1557001769699377155,2022-08-09T13:52:04.000Z,en,0,0,1,0,everyone,"How will we ever survive after this! (Senate Vote Summary) Tax, Health Care and Climate Change $740 Billion Bill (H.R. 5376), Result: Bill Passed, YEAs 50, NAYs 50Download Trump Tracker https://t.co/edpZhSHmIj",[],0,1,16,1,0,1,0,0,5260.0,0.00019007793195210037,0.5411,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,how ever survive senate vote summary tax health care climate change 740 billion bill hr 5376 result bill passed yeas 50 nays 50download trump tracker,0.0,0.0,0.0,0
1556872066606911489,1517671452773822464,1556872066606911489,2022-08-09T05:16:40.000Z,en,4,1,6,1,everyone,LOOK: Paid a courtesy call on @HouseofRepsPH Committee on Climate Change Chairperson Cong. @BoholEdChatto and Vice Chair Cong. Jocelyn Limkaichong to advance PH #climatechange legislative agenda. https://t.co/wX9Lyh5n5V,['climatechange'],1,2,14,0,0,1,2,0,142.0,0.08391608391608392,0.3612,Positive,0.872,0.3612,0.6166,0.0,0.0,0.13045832,100.0,100.0,look paid courtesy call committee climate change chairperson cong vice chair cong jocelyn limkaichong advance ph climatechange legislative agenda,0.0,0.0,0.13045832,2
1556982174984949762,487662656,1556982174984949762,2022-08-09T12:34:12.000Z,en,0,0,0,0,everyone,Volunteer with us for #CleanDelhi #SwachhBharat #MyCleanIndiaVisit https://t.co/e0Jmo8NoLQ#WeMeanToClean #Shramdaan #SwachhataHiSeva #Volunteer #Volunteering #Delhi #DelhiNCR #ClimateAction #GlobalWarming #ClimateChange #ClimateCrisis #ClimateEmergency #WeDontHaveTime https://t.co/SccLnW3N6c,"['CleanDelhi' 'SwachhBharat' 'MyCleanIndiaVisit' 'WeMeanToClean'
 'Shramdaan' 'SwachhataHiSeva' 'Volunteer' 'Volunteering' 'Delhi'
 'DelhiNCR' 'ClimateAction' 'GlobalWarming' 'ClimateChange'
 'ClimateCrisis' 'ClimateEmergency' 'WeDontHaveTime']",16,0,17,0,0,2,0,0,583.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volunteer u cleandelhi swachhbharat mycleanindiavisit shramdaan swachhatahiseva volunteer volunteering delhi delhincr climateaction globalwarming climatechange climatecrisis climateemergency wedonthavetime,0.0,0.0,0.0,0
1557101476278947840,2935519594,1557101476278947840,2022-08-09T20:28:16.000Z,en,0,0,0,0,everyone,RT Arrianna_Planey: In case people need more evidence that climate change is a public health issue https://t.co/V00ymqHDXgMakes me think…,[],0,1,8,0,0,1,0,0,36.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rt arrianna_planey in case people need evidence climate change public health issue think,0.0,0.0,0.0,0
1557153717018927104,40213509,1557153717018927104,2022-08-09T23:55:51.000Z,en,0,0,0,0,everyone,"The ""green 'think tank' charities"" that influence public policy are determined to punish us &amp; take whatever is left in our wallets, instead of proposing incentives to fast track new, greener technologies to tackle climate change!    https://t.co/5ERjs11Sh9",[],0,0,2,1,0,1,0,0,293.0,0.0,0.5848,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the green think tank charity influence public policy determined punish u amp take whatever left wallet instead proposing incentive fast track new greener technology tackle climate change,0.0,0.0,0.0,0
1557097184184582144,25168788,1557097184184582144,2022-08-09T20:11:12.000Z,en,0,0,0,1,everyone,"We're proud to sponsor @PSBJ Straight Talk on Climate Change and Sustainability on Aug. 11. As the first U.S. health organization to achieve carbon neutral status in 2020, we believe it's our collective obligation to reduce our emissions and protect the health of our communities. https://t.co/tUrFjjkNww",[],0,2,7,0,0,1,1,0,8228.0,0.00012152144853566654,0.765,Positive,0.0,0.4215,0.4215,0.0,0.0,0.0,0.0,100.0,were proud sponsor straight talk climate change sustainability aug 11 as first us health organization achieve carbon neutral status 2020 believe collective obligation reduce emission protect health community,0.0,0.0,0.0,0
1556906066188853249,789738589970063364,1556906066188853249,2022-08-09T07:31:46.000Z,en,0,0,0,0,everyone,Senate hearing spotlights the local costs of climate change - Boise State Public Radio https://t.co/Yb2FlbWjqy https://t.co/XrTWxCw9SE,[],0,0,12,0,0,2,0,0,4671.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,senate hearing spotlight local cost climate change boise state public radio,0.0,0.0,0.0,0
1556988674511978498,3237535778,1556988674511978498,2022-08-09T13:00:02.000Z,en,0,0,0,0,everyone,"When it comes to climate change, where should supply chain leaders start? @Gartner_SC shares 3 key actions supply chain leaders can take right now to adapt. Learn more here. #GartnerSC  #SupplyChain https://t.co/vtQ9lccDmZ",['GartnerSC' 'SupplyChain'],2,0,7,0,1,1,1,0,421.0,0.0,0.296,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,when come climate change supply chain leader start share 3 key action supply chain leader take right adapt learn gartnersc supplychain,0.0,0.0,0.0,0
1557109615279886336,1052136169,1557109615279886336,2022-08-09T21:00:36.000Z,en,0,1,3,0,everyone,"the effects of climate change is rapidly happening right now, can you feel it? floods, earthquakes, wildfires, pandemic, earth’s spinning faster than ever before… 😢😢",[],0,0,0,0,1,0,0,2,444.0,0.008988764044943821,-0.7351,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,effect climate change rapidly happening right feel flood earthquake wildfire pandemic earth spinning faster ever,0.0,0.0,0.0,0
1556958470259318784,817314182055993344,1556958470259318784,2022-08-09T11:00:00.000Z,en,0,0,0,0,everyone,"#Sustainable finance emerged as a key issue to tackle #climatechange at the 2021 United Nations Climate Change Conference and is spurring a global transition to #netzero, notes @_Prachi_Agarwal. https://t.co/zmoMB3UbHw",['Sustainable' 'climatechange' 'netzero'],3,0,6,0,0,1,1,0,3069.0,0.0,0.4215,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sustainable finance emerged key issue tackle climatechange 2021 united nations climate change conference spurring global transition netzero note,0.0,0.0,0.0,0
1556973552473149440,1171119095267377153,1556973552473149440,2022-08-09T11:59:56.000Z,en,2,0,4,0,everyone,“No one wants to work anymore” https://t.co/Z6YdzmL5oS,[],0,0,10,0,0,1,0,0,26043.0,0.00023037935800952235,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no one want work anymore,0.0,0.0,0.0,0
1557089869897142272,961837822041706496,1557089869897142272,2022-08-09T19:42:08.000Z,en,0,0,2,0,everyone,"Something is coming that can no longer be hidden... Buy Suds-O-Man, available on Amazon Kindle, Google Play, and Apple Books! #blacksnow #globalwarming #ClimateCrisis #ClimateEmergency #heatwave #drawing #comic #comicart https://t.co/UPUB1jVHl7","['blacksnow' 'globalwarming' 'ClimateCrisis' 'ClimateEmergency' 'heatwave'
 'drawing' 'comic' 'comicart']",8,1,10,1,0,1,0,0,18.0,0.10526315789473684,0.2942,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,something coming longer hidden buy sudsoman available amazon kindle google play apple books blacksnow globalwarming climatecrisis climateemergency heatwave drawing comic comicart,0.0,0.0,0.0,1
1557052847107227649,3111071149,1557052847107227649,2022-08-09T17:15:02.000Z,en,0,0,0,0,everyone,Many Americans don't think climate change is coming for themhttps://t.co/t5SLnOKnkA,[],0,0,9,0,0,1,0,0,64.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,many americans dont think climate change coming,0.0,0.0,0.0,0
1556837963807346689,2364134053,1556837963807346689,2022-08-09T03:01:09.000Z,en,0,0,2,0,everyone,Article | Climate Change And The Five Elements Of Life | Dr (Ms) Sharad Singh | Central Chronicle You can read it in my Blog -https://t.co/DdwIlKS1nxIn my Facebook -https://t.co/UALmMkF2Xy#climatechange  #MyClimateDiary #KnowYourClimate #UNClimateChange #savetheearth https://t.co/3z473pabmc,"['climatechange' 'MyClimateDiary' 'KnowYourClimate' 'UNClimateChange'
 'savetheearth']",5,0,15,0,0,3,0,0,1069.0,0.001869158878504673,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,article climate change and the five elements of life dr ms sharad singh central chronicle you read blog facebook myclimatediary knowyourclimate unclimatechange savetheearth,0.0,0.0,0.0,0
1556830387573243906,14709647,1556830387573243906,2022-08-09T02:31:03.000Z,en,0,0,1,0,everyone,"Enjoying just two slices of a certain type of cheese every day may help stave off osteoporosis, a small Norwegian study suggests. Get that and more recent health news here: https://t.co/u2oR5idDaL",[],0,0,4,0,0,1,0,0,124092.0,8.05847227482614e-06,0.802,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,enjoying two slice certain type cheese every day may help stave osteoporosis small norwegian study suggests get recent health news,0.0,0.0,0.0,0
1556851009615327232,15221598,1556851009615327232,2022-08-09T03:53:00.000Z,en,3,0,7,0,everyone,Fossil fuels and fertilizer combined with #ClimateChange is strarving our oceans of oxygen. (World Economic Forum) #Environment @wef https://t.co/Lm6D4gDL5P,['ClimateChange' 'Environment'],2,0,9,0,0,1,1,0,102643.0,9.742410662094228e-05,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fossil fuel fertilizer combined climatechange strarving ocean oxygen world economic forum environment,0.0,0.0,0.0,0
1556923256573046784,1040897713523646465,1556923256573046784,2022-08-09T08:40:05.000Z,en,0,0,0,0,everyone,Could climate change make humans go extinct? https://t.co/nDCO85tnCb,[],0,0,8,0,1,1,0,0,350.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,could climate change make human go extinct,0.0,0.0,0.0,0
1557109694698819584,1497977580091473921,1557109694698819584,2022-08-09T21:00:55.000Z,en,0,0,0,0,everyone,Can philanthropy rise to the challenge of combating climate change? https://t.co/0SF2S8QtLV,[],0,0,9,0,1,1,0,0,173.0,0.0,0.0772,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,can philanthropy rise challenge combating climate change,0.0,0.0,0.0,0
